X,Y,tyyp_t,korgus
542304.899999999,6589146.08,Torn,"29"
542124.969999999,6588908.46,Torn,"100"
547479.859999999,6482797.04,Torn,"30"
576501.68,6465708.74,Torn,"38"
425269.759999998,6462918.82,Torn,"40"
694446.935999997,6405313.031,Torn,"40"
517716.781999998,6551728.296,Torn,"52"
384733.07,6420362.47,Torn,"52"
455065.202,6407414.834,Torn,"30"
556393.75,6609516.73,Torn,"14"
528832.560000002,6607477.26,Torn,"45"
529947.876999997,6600429.096,Torn,"19"
524850.189999998,6530278.47,Torn,"54"
547666.531999998,6592841.027,Korsten,"18"
547564.159999996,6586920.73,Sidemast,"30"
385018.530000001,6470543.8,Torn,"73"
397995.626999997,6467202.982,Torn,"25"
384907.579999998,6431836.73,Torn,"28"
657447.544,6474018.893,Sidemast,"46"
693845.450000003,6567586.664,Korsten,"37"
537062.821000002,6573665.234,Torn,"20"
537783.229999997,6573345.859,Korsten,"25"
593686.189999998,6470258.62,Torn,"29"
537305.866999999,6582770.769,Sidemast,"64"
622348.43,6433248.495,Torn,"37"
547905.342,6582951.083,Sidemast,"40"
592957.218000002,6470093.982,Torn,"27"
658880.832999997,6471520.572,Korsten,"20"
677947.256999999,6446480.019,Sidemast,"79"
726199.276000001,6423304.839,Sidemast,"50"
681101.579000004,6430315.798,Torn,"27"
548621.597000003,6587882.185,Korsten,"19"
648182.770000003,6461769.519,Korsten,"29"
687843.873000003,6450990.512,Korsten,"25"
665012.362999998,6429993.37,Korsten,"24"
615164.441,6503903.654,Torn,"15"
690874.233999997,6594494.597,Sidemast,"50"
499011.556000002,6443564.482,Torn,"21"
527917.5,6580634.11,Torn,"20"
671741.245999999,6435524.803,Torn,"23"
515263.685000002,6560741.125,Torn,"20"
691802.071999997,6419924.254,Torn,"28"
611554.075000003,6423334.917,Sidemast,"100"
681860.714000002,6442935.776,Korsten,"34"
681813.901000001,6441264.272,Korsten,"20"
667460.884999998,6440228.7,Korsten,"30"
614916.398999996,6470994.603,Torn,"24"
679608.469999999,6440626.08,Korsten,"25"
681934.550999999,6440386.91,Korsten,"25"
682390.663000003,6440699.16,Sidemast,"59"
694478.971000001,6438375.952,Korsten,"25"
641986.767999999,6457339.748,Korsten,"41"
650605.943999998,6412505.774,Sidemast,"62"
472735.296999998,6532717.547,Korsten,"25"
472859.728,6534440.469,Sidemast,"40"
419456.780000001,6549485.298,Sidemast,"25"
473430.031000003,6534360.161,Torn,"41"
642094.167999998,6455907.461,Torn,"18"
723008.152999997,6577079.033,Torn,"13"
658696.343000002,6457946.523,Korsten,"28"
419457.803000003,6549482.089,Sidemast,"25"
419468.884000003,6549466.417,Sidemast,"35"
547177.630000003,6515528.934,Torn,"10"
577648.677000001,6549086.244,Sidemast,"80"
590893.504000001,6441495.182,Torn,"22"
679980.012999997,6438548.54,Valgusmast,"20"
679967.188000001,6438626.218,Valgusmast,"20"
590906.18,6441500.07,Torn,"14"
682096.274999999,6443122.638,Korsten,"24"
418907.627999999,6544059.258,Torn,"13"
411977.156999998,6538860.291,Torn,"25"
472567.571999997,6532189.966,Sidemast,"60"
467318.373000003,6530803.554,Sidemast,"27"
473402.142999999,6552707.817,Sidemast,"100"
534248.327,6519927.487,Korsten,"25"
428807.759999998,6540282.147,Korsten,"25"
432872.318000004,6536613.578,Korsten,"26"
589228.256999999,6566033.659,Torn,"31"
580279.767999999,6534147.208,Sidemast,"38"
568470.005999997,6553202.375,Sidemast,"80"
438261.219999999,6535448.64,Torn,"13"
396172.272,6532475.54,Sidemast,"62"
584804.726000004,6608789.82,Torn,"22"
437523.305,6533397.789,Sidemast,"100"
397318.266000003,6531100.917,Sidemast,"25"
420576.588,6522483.126,Korsten,"25"
428133.252999999,6522238.531,Korsten,"25"
430292.269000001,6522819.297,Sidemast,"100"
566756.552000001,6502916.722,Sidemast,"80"
554386.581,6512840.489,Korsten,"26"
494438.357000001,6536520.198,Torn,"18"
558006.805,6525048.08,Korsten,"20"
470356.853,6524982.696,Sidemast,"26"
417007.053999998,6509798.755,Sidemast,"82"
641789.469999999,6458093.4,Korsten,"30"
567384.869999997,6585150.34,Korsten,"21"
588518.728,6605259.452,Torn,"23"
549696.542999998,6595413.246,Sidemast,"39"
669648.142999999,6592466.344,Torn,"15"
555338.876000002,6566025.657,Korsten,"25"
527511.504000001,6470628.033,Torn,"8"
624619.619000003,6473717.882,Torn,"15"
538462.990000002,6588443.299,Torn,"13"
652167.634000003,6429161.576,Torn,"22"
544385.090999998,6579034.616,Torn,"25"
544193.119000003,6578630.555,Sidemast,"62"
449317.769000001,6543522.212,Torn,"25"
452023.052000001,6545821.592,Sidemast,"54"
462727.390000001,6542527.819,Torn,"22"
449459.710000001,6541631.572,Torn,"16"
542151.963,6571803.077,Sidemast,"82"
543634.461000003,6533016.841,Korsten,"14"
614402.256999999,6611723.617,Torn,"18"
551724.611000001,6533790.238,Sidemast,"40"
536354.082000002,6581481.737,Korsten,"15"
536701.346000001,6581282.355,Korsten,"22"
537705.956,6581897.023,Korsten,"16"
537184.917999998,6583778.608,Korsten,"13"
587432.954000004,6468058.034,Sidemast,"28"
509629.791000001,6494238.789,Korsten,"12"
477214.737999998,6497122.893,Torn,"35"
582876.767999999,6469495.317,Sidemast,"78"
538459.770999998,6583075.295,Torn,"19"
547650.803000003,6590661.883,Torn,"41"
658452.630000003,6476470.044,Korsten,"25"
