TOT_P_2018,TOT_P_2006,GRD_ID,TOT_P_2011
5,0,CRS3035RES1000mN4091000E5233000,0
1,0,CRS3035RES1000mN4091000E5234000,0
1,7,CRS3035RES1000mN4091000E5235000,7
2,6,CRS3035RES1000mN4091000E5236000,3
3,4,CRS3035RES1000mN4091000E5237000,0
0,0,CRS3035RES1000mN4091000E5238000,0
2,2,CRS3035RES1000mN4091000E5239000,12
2,7,CRS3035RES1000mN4091000E5240000,8
4,0,CRS3035RES1000mN4091000E5241000,0
2,18,CRS3035RES1000mN4091000E5242000,6
1,1,CRS3035RES1000mN4091000E5243000,0
4,0,CRS3035RES1000mN4091000E5244000,0
2,8,CRS3035RES1000mN4091000E5245000,5
1,0,CRS3035RES1000mN4091000E5246000,0
2,0,CRS3035RES1000mN4091000E5247000,0
6,18,CRS3035RES1000mN4091000E5248000,5
3,0,CRS3035RES1000mN4091000E5249000,1
1,2,CRS3035RES1000mN4091000E5250000,1
1,0,CRS3035RES1000mN4091000E5251000,0
6,3,CRS3035RES1000mN4091000E5252000,5
5,0,CRS3035RES1000mN4091000E5253000,0
5,5,CRS3035RES1000mN4091000E5254000,3
48,56,CRS3035RES1000mN4091000E5255000,54
8,19,CRS3035RES1000mN4091000E5256000,12
0,0,CRS3035RES1000mN4091000E5257000,0
0,0,CRS3035RES1000mN4091000E5258000,0
4,5,CRS3035RES1000mN4091000E5259000,4
3,2,CRS3035RES1000mN4091000E5260000,4
2,0,CRS3035RES1000mN4091000E5261000,0
0,0,CRS3035RES1000mN4091000E5262000,0
0,0,CRS3035RES1000mN4091000E5263000,0
0,0,CRS3035RES1000mN4091000E5264000,0
0,0,CRS3035RES1000mN4091000E5265000,0
0,0,CRS3035RES1000mN4091000E5266000,0
0,0,CRS3035RES1000mN4091000E5267000,0
0,0,CRS3035RES1000mN4091000E5268000,0
0,0,CRS3035RES1000mN4091000E5269000,0
0,0,CRS3035RES1000mN4091000E5270000,0
0,0,CRS3035RES1000mN4091000E5271000,0
0,0,CRS3035RES1000mN4091000E5272000,0
0,0,CRS3035RES1000mN4091000E5273000,0
10,8,CRS3035RES1000mN4091000E5274000,14
4,0,CRS3035RES1000mN4091000E5275000,0
1,1,CRS3035RES1000mN4091000E5276000,1
4,6,CRS3035RES1000mN4091000E5277000,7
6,0,CRS3035RES1000mN4091000E5278000,0
3,2,CRS3035RES1000mN4091000E5279000,3
4,1,CRS3035RES1000mN4091000E5280000,0
3,6,CRS3035RES1000mN4091000E5281000,4
4,1,CRS3035RES1000mN4091000E5282000,4
4,0,CRS3035RES1000mN4091000E5283000,0
0,0,CRS3035RES1000mN4091000E5284000,0
0,0,CRS3035RES1000mN4091000E5285000,0
0,0,CRS3035RES1000mN4091000E5286000,0
0,0,CRS3035RES1000mN4091000E5287000,0
0,0,CRS3035RES1000mN4091000E5288000,0
6,16,CRS3035RES1000mN4091000E5289000,10
27,22,CRS3035RES1000mN4091000E5290000,20
0,0,CRS3035RES1000mN4092000E5079000,0
0,0,CRS3035RES1000mN4092000E5080000,0
0,0,CRS3035RES1000mN4092000E5081000,0
0,0,CRS3035RES1000mN4092000E5082000,0
3,0,CRS3035RES1000mN4092000E5100000,0
7,11,CRS3035RES1000mN4092000E5101000,5
3,6,CRS3035RES1000mN4092000E5102000,3
4,6,CRS3035RES1000mN4092000E5103000,2
0,0,CRS3035RES1000mN4092000E5104000,0
0,0,CRS3035RES1000mN4092000E5105000,0
0,0,CRS3035RES1000mN4092000E5106000,0
0,23,CRS3035RES1000mN4092000E5107000,11
3,5,CRS3035RES1000mN4092000E5108000,5
4,0,CRS3035RES1000mN4092000E5109000,0
6,6,CRS3035RES1000mN4092000E5110000,6
3,5,CRS3035RES1000mN4092000E5111000,7
0,2,CRS3035RES1000mN4092000E5112000,4
2,0,CRS3035RES1000mN4092000E5113000,0
3,2,CRS3035RES1000mN4092000E5114000,0
41,16,CRS3035RES1000mN4092000E5115000,22
211,141,CRS3035RES1000mN4092000E5116000,132
32,36,CRS3035RES1000mN4092000E5117000,33
43,56,CRS3035RES1000mN4092000E5118000,46
5,5,CRS3035RES1000mN4092000E5119000,1
9,9,CRS3035RES1000mN4092000E5120000,7
4,4,CRS3035RES1000mN4092000E5121000,5
1,0,CRS3035RES1000mN4092000E5122000,5
6,0,CRS3035RES1000mN4092000E5123000,0
1,17,CRS3035RES1000mN4092000E5124000,12
16,19,CRS3035RES1000mN4092000E5125000,16
2,5,CRS3035RES1000mN4092000E5126000,2
0,0,CRS3035RES1000mN4092000E5127000,0
0,0,CRS3035RES1000mN4092000E5128000,0
0,0,CRS3035RES1000mN4092000E5129000,0
7,0,CRS3035RES1000mN4092000E5130000,0
10,31,CRS3035RES1000mN4092000E5131000,24
6,6,CRS3035RES1000mN4092000E5132000,0
2,26,CRS3035RES1000mN4092000E5133000,27
114,89,CRS3035RES1000mN4092000E5134000,83
98,131,CRS3035RES1000mN4092000E5135000,130
43,26,CRS3035RES1000mN4092000E5136000,29
2,12,CRS3035RES1000mN4092000E5137000,5
4,1,CRS3035RES1000mN4092000E5138000,1
5,7,CRS3035RES1000mN4092000E5139000,3
0,1,CRS3035RES1000mN4092000E5140000,4
22,15,CRS3035RES1000mN4092000E5141000,15
5,5,CRS3035RES1000mN4092000E5142000,4
4,0,CRS3035RES1000mN4092000E5143000,0
1,4,CRS3035RES1000mN4092000E5144000,4
9,6,CRS3035RES1000mN4092000E5145000,5
14,9,CRS3035RES1000mN4092000E5146000,9
5,2,CRS3035RES1000mN4092000E5147000,1
3,0,CRS3035RES1000mN4092000E5148000,0
2,0,CRS3035RES1000mN4092000E5149000,0
8,9,CRS3035RES1000mN4092000E5150000,9
1,6,CRS3035RES1000mN4092000E5151000,8
37,23,CRS3035RES1000mN4092000E5152000,21
68,63,CRS3035RES1000mN4092000E5153000,151
37,52,CRS3035RES1000mN4092000E5154000,50
0,0,CRS3035RES1000mN4092000E5155000,0
0,0,CRS3035RES1000mN4092000E5156000,0
2,4,CRS3035RES1000mN4092000E5157000,5
23,11,CRS3035RES1000mN4092000E5158000,13
17,13,CRS3035RES1000mN4092000E5159000,17
8,8,CRS3035RES1000mN4092000E5160000,10
42,24,CRS3035RES1000mN4092000E5161000,32
7,3,CRS3035RES1000mN4092000E5162000,3
0,3,CRS3035RES1000mN4092000E5163000,5
1,4,CRS3035RES1000mN4092000E5164000,0
0,5,CRS3035RES1000mN4092000E5165000,3
11,8,CRS3035RES1000mN4092000E5166000,7
0,2,CRS3035RES1000mN4092000E5167000,18
1,2,CRS3035RES1000mN4092000E5168000,7
0,2,CRS3035RES1000mN4092000E5169000,1
17,4,CRS3035RES1000mN4092000E5170000,12
2,3,CRS3035RES1000mN4092000E5171000,2
4,0,CRS3035RES1000mN4092000E5172000,0
0,0,CRS3035RES1000mN4092000E5173000,0
0,0,CRS3035RES1000mN4092000E5174000,0
0,0,CRS3035RES1000mN4092000E5175000,0
0,0,CRS3035RES1000mN4092000E5176000,0
0,0,CRS3035RES1000mN4092000E5177000,0
0,0,CRS3035RES1000mN4092000E5178000,0
0,0,CRS3035RES1000mN4092000E5179000,0
0,0,CRS3035RES1000mN4092000E5180000,0
0,0,CRS3035RES1000mN4092000E5181000,0
0,0,CRS3035RES1000mN4092000E5182000,0
1,5,CRS3035RES1000mN4092000E5183000,4
15,15,CRS3035RES1000mN4092000E5184000,17
5,15,CRS3035RES1000mN4092000E5185000,12
3,0,CRS3035RES1000mN4092000E5186000,0
0,0,CRS3035RES1000mN4092000E5187000,0
12,10,CRS3035RES1000mN4092000E5188000,8
44,41,CRS3035RES1000mN4092000E5189000,49
1,0,CRS3035RES1000mN4092000E5190000,1
2,0,CRS3035RES1000mN4092000E5191000,0
0,0,CRS3035RES1000mN4092000E5192000,0
2,0,CRS3035RES1000mN4092000E5193000,0
1,2,CRS3035RES1000mN4092000E5194000,1
2,3,CRS3035RES1000mN4092000E5195000,0
1,3,CRS3035RES1000mN4092000E5196000,3
2,3,CRS3035RES1000mN4092000E5197000,0
1,0,CRS3035RES1000mN4092000E5198000,0
2,1,CRS3035RES1000mN4092000E5199000,0
3,0,CRS3035RES1000mN4092000E5200000,0
1,0,CRS3035RES1000mN4092000E5201000,0
2,0,CRS3035RES1000mN4092000E5202000,0
4,1,CRS3035RES1000mN4092000E5203000,1
2,0,CRS3035RES1000mN4092000E5204000,0
0,0,CRS3035RES1000mN4092000E5205000,0
0,0,CRS3035RES1000mN4092000E5206000,0
0,0,CRS3035RES1000mN4092000E5207000,0
0,0,CRS3035RES1000mN4092000E5208000,0
0,0,CRS3035RES1000mN4092000E5209000,0
0,0,CRS3035RES1000mN4092000E5210000,0
0,0,CRS3035RES1000mN4092000E5211000,0
0,0,CRS3035RES1000mN4092000E5212000,0
0,0,CRS3035RES1000mN4092000E5213000,0
0,0,CRS3035RES1000mN4092000E5214000,0
7,2,CRS3035RES1000mN4092000E5215000,9
27,10,CRS3035RES1000mN4092000E5216000,20
15,1,CRS3035RES1000mN4092000E5217000,9
3,1,CRS3035RES1000mN4092000E5218000,0
3,0,CRS3035RES1000mN4092000E5219000,0
0,0,CRS3035RES1000mN4092000E5220000,0
2,0,CRS3035RES1000mN4092000E5221000,0
0,1,CRS3035RES1000mN4092000E5222000,0
3,12,CRS3035RES1000mN4092000E5223000,6
3,3,CRS3035RES1000mN4092000E5224000,4
3,2,CRS3035RES1000mN4092000E5225000,3
13,13,CRS3035RES1000mN4092000E5226000,17
0,0,CRS3035RES1000mN4092000E5227000,0
3,0,CRS3035RES1000mN4092000E5228000,0
2,3,CRS3035RES1000mN4092000E5229000,6
3,3,CRS3035RES1000mN4092000E5230000,2
3,0,CRS3035RES1000mN4092000E5231000,2
1,0,CRS3035RES1000mN4092000E5232000,0
2,0,CRS3035RES1000mN4092000E5233000,0
0,0,CRS3035RES1000mN4092000E5234000,0
2,1,CRS3035RES1000mN4092000E5235000,1
4,0,CRS3035RES1000mN4092000E5236000,0
3,1,CRS3035RES1000mN4092000E5237000,0
1,0,CRS3035RES1000mN4092000E5238000,0
2,1,CRS3035RES1000mN4092000E5239000,1
4,0,CRS3035RES1000mN4092000E5240000,0
3,1,CRS3035RES1000mN4092000E5241000,2
2,1,CRS3035RES1000mN4092000E5242000,1
0,0,CRS3035RES1000mN4092000E5243000,0
1,0,CRS3035RES1000mN4092000E5244000,0
3,1,CRS3035RES1000mN4092000E5245000,0
2,0,CRS3035RES1000mN4092000E5246000,0
0,2,CRS3035RES1000mN4092000E5247000,1
36,43,CRS3035RES1000mN4092000E5248000,25
9,12,CRS3035RES1000mN4092000E5249000,9
0,0,CRS3035RES1000mN4092000E5250000,0
1,0,CRS3035RES1000mN4092000E5251000,0
3,4,CRS3035RES1000mN4092000E5252000,5
4,2,CRS3035RES1000mN4092000E5253000,2
2,5,CRS3035RES1000mN4092000E5254000,4
20,12,CRS3035RES1000mN4092000E5255000,8
0,0,CRS3035RES1000mN4092000E5256000,0
0,2,CRS3035RES1000mN4092000E5257000,3
8,10,CRS3035RES1000mN4092000E5258000,13
19,4,CRS3035RES1000mN4092000E5259000,6
4,5,CRS3035RES1000mN4092000E5260000,4
0,0,CRS3035RES1000mN4092000E5261000,0
1,0,CRS3035RES1000mN4092000E5262000,0
0,0,CRS3035RES1000mN4092000E5263000,0
0,0,CRS3035RES1000mN4092000E5264000,0
0,0,CRS3035RES1000mN4092000E5265000,0
0,2,CRS3035RES1000mN4092000E5266000,0
0,0,CRS3035RES1000mN4092000E5267000,0
0,0,CRS3035RES1000mN4092000E5268000,0
0,0,CRS3035RES1000mN4092000E5269000,0
0,0,CRS3035RES1000mN4092000E5270000,0
0,0,CRS3035RES1000mN4092000E5271000,0
0,0,CRS3035RES1000mN4092000E5272000,0
0,0,CRS3035RES1000mN4092000E5273000,0
3,1,CRS3035RES1000mN4092000E5274000,1
1,0,CRS3035RES1000mN4092000E5275000,0
3,9,CRS3035RES1000mN4092000E5276000,0
1,0,CRS3035RES1000mN4092000E5277000,2
0,0,CRS3035RES1000mN4092000E5278000,0
3,0,CRS3035RES1000mN4092000E5279000,1
36,49,CRS3035RES1000mN4092000E5280000,38
6,24,CRS3035RES1000mN4092000E5281000,26
11,9,CRS3035RES1000mN4092000E5282000,6
0,0,CRS3035RES1000mN4092000E5283000,0
0,0,CRS3035RES1000mN4092000E5284000,0
0,0,CRS3035RES1000mN4092000E5285000,0
0,0,CRS3035RES1000mN4092000E5286000,0
0,0,CRS3035RES1000mN4092000E5287000,0
0,0,CRS3035RES1000mN4092000E5288000,0
11,6,CRS3035RES1000mN4092000E5289000,5
4,34,CRS3035RES1000mN4092000E5290000,28
0,4,CRS3035RES1000mN4093000E5078000,2
0,0,CRS3035RES1000mN4093000E5079000,0
3,2,CRS3035RES1000mN4093000E5080000,4
0,0,CRS3035RES1000mN4093000E5081000,0
0,0,CRS3035RES1000mN4093000E5099000,0
3,0,CRS3035RES1000mN4093000E5100000,0
6,15,CRS3035RES1000mN4093000E5101000,11
4,3,CRS3035RES1000mN4093000E5102000,1
2,5,CRS3035RES1000mN4093000E5103000,1
0,0,CRS3035RES1000mN4093000E5104000,0
1,6,CRS3035RES1000mN4093000E5105000,6
1,0,CRS3035RES1000mN4093000E5106000,0
31,13,CRS3035RES1000mN4093000E5107000,11
6,4,CRS3035RES1000mN4093000E5108000,0
7,5,CRS3035RES1000mN4093000E5109000,3
4,2,CRS3035RES1000mN4093000E5110000,4
1,7,CRS3035RES1000mN4093000E5111000,5
9,6,CRS3035RES1000mN4093000E5112000,4
1,5,CRS3035RES1000mN4093000E5113000,4
2,0,CRS3035RES1000mN4093000E5114000,0
26,40,CRS3035RES1000mN4093000E5115000,32
81,134,CRS3035RES1000mN4093000E5116000,113
7,13,CRS3035RES1000mN4093000E5117000,16
2,1,CRS3035RES1000mN4093000E5118000,0
3,0,CRS3035RES1000mN4093000E5119000,0
0,0,CRS3035RES1000mN4093000E5120000,0
0,4,CRS3035RES1000mN4093000E5121000,2
15,19,CRS3035RES1000mN4093000E5122000,8
14,25,CRS3035RES1000mN4093000E5123000,16
47,9,CRS3035RES1000mN4093000E5124000,13
29,44,CRS3035RES1000mN4093000E5125000,43
7,9,CRS3035RES1000mN4093000E5126000,4
0,0,CRS3035RES1000mN4093000E5127000,0
1,0,CRS3035RES1000mN4093000E5128000,0
0,5,CRS3035RES1000mN4093000E5129000,0
0,0,CRS3035RES1000mN4093000E5130000,0
18,21,CRS3035RES1000mN4093000E5131000,9
15,29,CRS3035RES1000mN4093000E5132000,21
1,1,CRS3035RES1000mN4093000E5133000,3
31,43,CRS3035RES1000mN4093000E5134000,51
44,34,CRS3035RES1000mN4093000E5135000,39
25,15,CRS3035RES1000mN4093000E5136000,18
6,7,CRS3035RES1000mN4093000E5137000,7
155,151,CRS3035RES1000mN4093000E5138000,168
12,12,CRS3035RES1000mN4093000E5139000,15
2,18,CRS3035RES1000mN4093000E5140000,26
77,51,CRS3035RES1000mN4093000E5141000,57
5,16,CRS3035RES1000mN4093000E5142000,21
31,14,CRS3035RES1000mN4093000E5143000,25
21,20,CRS3035RES1000mN4093000E5144000,17
3,0,CRS3035RES1000mN4093000E5145000,2
3,1,CRS3035RES1000mN4093000E5146000,0
0,0,CRS3035RES1000mN4093000E5147000,0
0,0,CRS3035RES1000mN4093000E5148000,0
3,2,CRS3035RES1000mN4093000E5149000,5
0,0,CRS3035RES1000mN4093000E5150000,0
1,1,CRS3035RES1000mN4093000E5151000,1
9,10,CRS3035RES1000mN4093000E5152000,9
46,38,CRS3035RES1000mN4093000E5153000,29
32,24,CRS3035RES1000mN4093000E5154000,33
19,12,CRS3035RES1000mN4093000E5155000,26
6,6,CRS3035RES1000mN4093000E5156000,12
1,7,CRS3035RES1000mN4093000E5157000,15
0,1,CRS3035RES1000mN4093000E5158000,2
148,32,CRS3035RES1000mN4093000E5159000,28
150,197,CRS3035RES1000mN4093000E5160000,181
20,25,CRS3035RES1000mN4093000E5161000,35
3,0,CRS3035RES1000mN4093000E5162000,0
5,6,CRS3035RES1000mN4093000E5163000,3
5,6,CRS3035RES1000mN4093000E5164000,3
23,16,CRS3035RES1000mN4093000E5165000,19
6,7,CRS3035RES1000mN4093000E5166000,4
25,4,CRS3035RES1000mN4093000E5167000,17
8,2,CRS3035RES1000mN4093000E5168000,5
140,156,CRS3035RES1000mN4093000E5169000,139
9,35,CRS3035RES1000mN4093000E5170000,28
1,0,CRS3035RES1000mN4093000E5171000,0
4,0,CRS3035RES1000mN4093000E5172000,0
0,0,CRS3035RES1000mN4093000E5173000,0
0,0,CRS3035RES1000mN4093000E5174000,0
0,0,CRS3035RES1000mN4093000E5175000,0
0,0,CRS3035RES1000mN4093000E5176000,0
0,0,CRS3035RES1000mN4093000E5177000,0
0,0,CRS3035RES1000mN4093000E5178000,0
1,0,CRS3035RES1000mN4093000E5179000,0
0,1,CRS3035RES1000mN4093000E5180000,2
0,0,CRS3035RES1000mN4093000E5181000,0
2,1,CRS3035RES1000mN4093000E5182000,0
0,1,CRS3035RES1000mN4093000E5183000,1
257,274,CRS3035RES1000mN4093000E5184000,275
16,22,CRS3035RES1000mN4093000E5185000,14
4,3,CRS3035RES1000mN4093000E5186000,1
0,4,CRS3035RES1000mN4093000E5187000,5
10,9,CRS3035RES1000mN4093000E5188000,14
0,7,CRS3035RES1000mN4093000E5189000,5
9,25,CRS3035RES1000mN4093000E5190000,16
18,4,CRS3035RES1000mN4093000E5191000,5
0,0,CRS3035RES1000mN4093000E5192000,0
1,0,CRS3035RES1000mN4093000E5193000,0
1,0,CRS3035RES1000mN4093000E5194000,0
3,3,CRS3035RES1000mN4093000E5195000,0
5,14,CRS3035RES1000mN4093000E5196000,11
2,0,CRS3035RES1000mN4093000E5197000,0
0,12,CRS3035RES1000mN4093000E5198000,8
24,14,CRS3035RES1000mN4093000E5199000,21
0,0,CRS3035RES1000mN4093000E5200000,0
0,0,CRS3035RES1000mN4093000E5201000,0
0,0,CRS3035RES1000mN4093000E5202000,0
1,0,CRS3035RES1000mN4093000E5203000,0
1,0,CRS3035RES1000mN4093000E5204000,0
0,0,CRS3035RES1000mN4093000E5205000,0
0,0,CRS3035RES1000mN4093000E5206000,0
0,0,CRS3035RES1000mN4093000E5207000,0
0,0,CRS3035RES1000mN4093000E5208000,0
0,0,CRS3035RES1000mN4093000E5209000,0
0,0,CRS3035RES1000mN4093000E5210000,0
1,0,CRS3035RES1000mN4093000E5211000,0
2,1,CRS3035RES1000mN4093000E5212000,0
0,0,CRS3035RES1000mN4093000E5213000,0
1,1,CRS3035RES1000mN4093000E5214000,8
23,11,CRS3035RES1000mN4093000E5215000,8
5,6,CRS3035RES1000mN4093000E5216000,6
0,0,CRS3035RES1000mN4093000E5217000,0
15,15,CRS3035RES1000mN4093000E5218000,8
1,2,CRS3035RES1000mN4093000E5219000,1
0,0,CRS3035RES1000mN4093000E5220000,0
0,4,CRS3035RES1000mN4093000E5221000,4
0,0,CRS3035RES1000mN4093000E5222000,0
1,0,CRS3035RES1000mN4093000E5223000,0
2,1,CRS3035RES1000mN4093000E5224000,0
8,34,CRS3035RES1000mN4093000E5225000,46
3,10,CRS3035RES1000mN4093000E5226000,5
4,9,CRS3035RES1000mN4093000E5227000,7
0,0,CRS3035RES1000mN4093000E5228000,0
3,0,CRS3035RES1000mN4093000E5229000,0
4,0,CRS3035RES1000mN4093000E5230000,0
1,2,CRS3035RES1000mN4093000E5231000,1
13,11,CRS3035RES1000mN4093000E5232000,14
4,4,CRS3035RES1000mN4093000E5233000,3
2,1,CRS3035RES1000mN4093000E5234000,1
3,3,CRS3035RES1000mN4093000E5235000,4
9,0,CRS3035RES1000mN4093000E5236000,0
11,21,CRS3035RES1000mN4093000E5237000,7
7,2,CRS3035RES1000mN4093000E5238000,6
1,14,CRS3035RES1000mN4093000E5239000,9
2,4,CRS3035RES1000mN4093000E5240000,1
4,13,CRS3035RES1000mN4093000E5241000,5
3,1,CRS3035RES1000mN4093000E5242000,1
1,6,CRS3035RES1000mN4093000E5243000,6
0,3,CRS3035RES1000mN4093000E5244000,3
4,0,CRS3035RES1000mN4093000E5245000,3
161,302,CRS3035RES1000mN4093000E5246000,271
392,290,CRS3035RES1000mN4093000E5247000,278
184,204,CRS3035RES1000mN4093000E5248000,209
0,1,CRS3035RES1000mN4093000E5249000,0
0,3,CRS3035RES1000mN4093000E5250000,2
13,2,CRS3035RES1000mN4093000E5251000,2
5,12,CRS3035RES1000mN4093000E5252000,4
5,7,CRS3035RES1000mN4093000E5253000,4
7,12,CRS3035RES1000mN4093000E5254000,7
0,0,CRS3035RES1000mN4093000E5255000,0
0,0,CRS3035RES1000mN4093000E5256000,0
0,0,CRS3035RES1000mN4093000E5257000,0
4,2,CRS3035RES1000mN4093000E5258000,2
7,8,CRS3035RES1000mN4093000E5259000,8
3,0,CRS3035RES1000mN4093000E5260000,0
2,1,CRS3035RES1000mN4093000E5261000,0
4,5,CRS3035RES1000mN4093000E5262000,9
3,0,CRS3035RES1000mN4093000E5263000,0
0,0,CRS3035RES1000mN4093000E5264000,0
0,0,CRS3035RES1000mN4093000E5265000,0
0,0,CRS3035RES1000mN4093000E5266000,0
0,0,CRS3035RES1000mN4093000E5267000,0
0,0,CRS3035RES1000mN4093000E5268000,0
0,0,CRS3035RES1000mN4093000E5269000,0
0,0,CRS3035RES1000mN4093000E5270000,0
0,0,CRS3035RES1000mN4093000E5271000,0
0,0,CRS3035RES1000mN4093000E5272000,0
0,0,CRS3035RES1000mN4093000E5273000,0
0,0,CRS3035RES1000mN4093000E5274000,0
0,0,CRS3035RES1000mN4093000E5275000,0
2,0,CRS3035RES1000mN4093000E5276000,0
2,0,CRS3035RES1000mN4093000E5277000,0
0,0,CRS3035RES1000mN4093000E5278000,0
5,1,CRS3035RES1000mN4093000E5279000,7
81,78,CRS3035RES1000mN4093000E5280000,79
4,11,CRS3035RES1000mN4093000E5281000,10
1,1,CRS3035RES1000mN4093000E5282000,0
6,9,CRS3035RES1000mN4093000E5283000,10
0,0,CRS3035RES1000mN4093000E5284000,0
2,2,CRS3035RES1000mN4093000E5285000,3
0,0,CRS3035RES1000mN4093000E5286000,0
0,0,CRS3035RES1000mN4093000E5287000,0
0,0,CRS3035RES1000mN4093000E5288000,0
5,5,CRS3035RES1000mN4093000E5289000,3
17,28,CRS3035RES1000mN4093000E5290000,18
0,0,CRS3035RES1000mN4093000E5291000,0
3,0,CRS3035RES1000mN4094000E5078000,0
0,0,CRS3035RES1000mN4094000E5079000,0
2,0,CRS3035RES1000mN4094000E5099000,0
16,14,CRS3035RES1000mN4094000E5100000,10
4,12,CRS3035RES1000mN4094000E5101000,7
5,3,CRS3035RES1000mN4094000E5102000,1
2,0,CRS3035RES1000mN4094000E5103000,0
0,0,CRS3035RES1000mN4094000E5104000,0
2,0,CRS3035RES1000mN4094000E5105000,0
2,2,CRS3035RES1000mN4094000E5106000,1
3,2,CRS3035RES1000mN4094000E5107000,0
4,23,CRS3035RES1000mN4094000E5108000,17
3,0,CRS3035RES1000mN4094000E5109000,0
2,1,CRS3035RES1000mN4094000E5110000,1
14,9,CRS3035RES1000mN4094000E5111000,8
1,0,CRS3035RES1000mN4094000E5112000,0
1,1,CRS3035RES1000mN4094000E5113000,4
2,0,CRS3035RES1000mN4094000E5114000,0
3,4,CRS3035RES1000mN4094000E5115000,6
5,8,CRS3035RES1000mN4094000E5116000,8
0,0,CRS3035RES1000mN4094000E5117000,0
0,0,CRS3035RES1000mN4094000E5118000,0
0,0,CRS3035RES1000mN4094000E5119000,0
1,0,CRS3035RES1000mN4094000E5120000,0
4,0,CRS3035RES1000mN4094000E5121000,0
5,14,CRS3035RES1000mN4094000E5122000,8
75,61,CRS3035RES1000mN4094000E5123000,57
135,174,CRS3035RES1000mN4094000E5124000,174
54,34,CRS3035RES1000mN4094000E5125000,51
5,14,CRS3035RES1000mN4094000E5126000,5
0,0,CRS3035RES1000mN4094000E5127000,0
2,0,CRS3035RES1000mN4094000E5128000,0
0,0,CRS3035RES1000mN4094000E5129000,0
3,12,CRS3035RES1000mN4094000E5130000,2
2,0,CRS3035RES1000mN4094000E5131000,17
49,39,CRS3035RES1000mN4094000E5132000,40
4,3,CRS3035RES1000mN4094000E5133000,8
14,22,CRS3035RES1000mN4094000E5134000,17
153,159,CRS3035RES1000mN4094000E5135000,183
37,31,CRS3035RES1000mN4094000E5136000,41
1,13,CRS3035RES1000mN4094000E5137000,11
11,11,CRS3035RES1000mN4094000E5138000,11
11,16,CRS3035RES1000mN4094000E5139000,15
6,7,CRS3035RES1000mN4094000E5140000,12
6,1,CRS3035RES1000mN4094000E5141000,4
45,6,CRS3035RES1000mN4094000E5142000,8
7,16,CRS3035RES1000mN4094000E5143000,23
0,0,CRS3035RES1000mN4094000E5144000,0
0,0,CRS3035RES1000mN4094000E5145000,0
0,0,CRS3035RES1000mN4094000E5146000,0
0,0,CRS3035RES1000mN4094000E5147000,0
0,0,CRS3035RES1000mN4094000E5148000,0
0,0,CRS3035RES1000mN4094000E5149000,0
0,0,CRS3035RES1000mN4094000E5150000,0
3,0,CRS3035RES1000mN4094000E5151000,1
1,6,CRS3035RES1000mN4094000E5152000,2
182,122,CRS3035RES1000mN4094000E5153000,159
7,10,CRS3035RES1000mN4094000E5154000,9
5,0,CRS3035RES1000mN4094000E5155000,0
7,7,CRS3035RES1000mN4094000E5156000,2
15,26,CRS3035RES1000mN4094000E5157000,21
221,141,CRS3035RES1000mN4094000E5158000,137
1247,921,CRS3035RES1000mN4094000E5159000,863
513,621,CRS3035RES1000mN4094000E5160000,547
0,0,CRS3035RES1000mN4094000E5161000,4
13,11,CRS3035RES1000mN4094000E5162000,14
12,0,CRS3035RES1000mN4094000E5163000,0
5,5,CRS3035RES1000mN4094000E5164000,5
1,1,CRS3035RES1000mN4094000E5165000,8
3,0,CRS3035RES1000mN4094000E5166000,0
3,0,CRS3035RES1000mN4094000E5167000,0
1,0,CRS3035RES1000mN4094000E5168000,0
0,0,CRS3035RES1000mN4094000E5169000,0
0,0,CRS3035RES1000mN4094000E5170000,0
0,0,CRS3035RES1000mN4094000E5171000,0
1,0,CRS3035RES1000mN4094000E5172000,0
0,0,CRS3035RES1000mN4094000E5173000,0
0,0,CRS3035RES1000mN4094000E5174000,0
0,0,CRS3035RES1000mN4094000E5175000,0
0,0,CRS3035RES1000mN4094000E5176000,0
0,0,CRS3035RES1000mN4094000E5177000,0
0,0,CRS3035RES1000mN4094000E5178000,0
2,4,CRS3035RES1000mN4094000E5179000,4
16,9,CRS3035RES1000mN4094000E5180000,6
0,0,CRS3035RES1000mN4094000E5181000,0
28,10,CRS3035RES1000mN4094000E5182000,10
33,13,CRS3035RES1000mN4094000E5183000,22
18,13,CRS3035RES1000mN4094000E5184000,12
25,27,CRS3035RES1000mN4094000E5185000,26
12,2,CRS3035RES1000mN4094000E5186000,4
8,2,CRS3035RES1000mN4094000E5187000,4
3,1,CRS3035RES1000mN4094000E5188000,1
0,0,CRS3035RES1000mN4094000E5189000,0
6,4,CRS3035RES1000mN4094000E5190000,5
12,8,CRS3035RES1000mN4094000E5191000,8
6,4,CRS3035RES1000mN4094000E5192000,5
7,7,CRS3035RES1000mN4094000E5193000,7
295,414,CRS3035RES1000mN4094000E5194000,479
107,19,CRS3035RES1000mN4094000E5195000,31
5,11,CRS3035RES1000mN4094000E5196000,8
2,7,CRS3035RES1000mN4094000E5197000,4
0,0,CRS3035RES1000mN4094000E5198000,0
0,0,CRS3035RES1000mN4094000E5199000,0
2,6,CRS3035RES1000mN4094000E5200000,2
3,3,CRS3035RES1000mN4094000E5201000,0
1,0,CRS3035RES1000mN4094000E5202000,0
1,0,CRS3035RES1000mN4094000E5203000,0
0,0,CRS3035RES1000mN4094000E5204000,0
