"x","y","arv06","arv11","arv18"
5143000,4070000,0,0,0
5144000,4070000,3,3,2
5145000,4070000,9,3,3
5146000,4070000,22,16,11
5147000,4070000,9,8,8
5148000,4070000,15,23,26
5149000,4070000,2,1,1
5150000,4070000,0,0,0
5151000,4070000,0,4,0
5152000,4070000,1,2,0
5153000,4070000,0,0,0
5154000,4070000,0,0,0
5155000,4070000,7,7,2
5156000,4070000,10,11,8
5157000,4070000,2,2,1
5158000,4070000,0,0,0
5159000,4070000,3,4,11
5160000,4070000,21,20,19
5161000,4070000,12,16,12
5162000,4070000,1,0,2
5163000,4070000,3,2,4
5164000,4070000,9,15,0
5165000,4070000,23,22,17
5166000,4070000,9,6,4
5167000,4070000,0,0,2
5168000,4070000,0,0,0
5169000,4070000,0,0,0
5170000,4070000,10,8,3
5171000,4070000,440,394,470
5172000,4070000,426,401,147
5173000,4070000,25,21,22
5174000,4070000,3,2,6
5175000,4070000,5,4,5
5176000,4070000,0,0,1
5177000,4070000,0,0,0
5178000,4070000,0,0,0
5179000,4070000,0,0,1
5180000,4070000,0,0,3
5181000,4070000,4,2,1
5182000,4070000,1,0,2
5183000,4070000,0,0,3
5184000,4070000,3,0,3
5185000,4070000,20,20,12
5186000,4070000,8,9,2
5187000,4070000,0,1,0
5188000,4070000,1,1,3
5189000,4070000,3,0,2
5190000,4070000,0,0,0
5191000,4070000,0,0,0
5192000,4070000,1,0,2
5193000,4070000,0,0,0
5194000,4070000,0,0,0
5195000,4070000,3,3,3
5196000,4070000,3,0,0
5197000,4070000,6,3,6
5198000,4070000,16,16,22
5199000,4070000,1,1,0
5200000,4070000,0,0,0
5201000,4070000,0,0,0
5202000,4070000,0,0,2
5203000,4070000,0,1,3
5204000,4070000,9,8,12
5205000,4070000,13,17,7
5206000,4070000,6,8,2
5207000,4070000,1,0,6
5208000,4070000,1,7,3
5209000,4070000,0,0,0
5210000,4070000,1,1,3
5211000,4070000,0,0,3
5212000,4070000,3,6,5
5213000,4070000,0,0,1
5214000,4070000,1,1,2
5215000,4070000,2,1,1
5216000,4070000,0,0,2
5217000,4070000,0,0,2
5218000,4070000,0,0,0
5219000,4070000,0,0,0
5220000,4070000,0,0,1
5221000,4070000,6,4,6
5222000,4070000,4,7,5
5223000,4070000,111,113,135
5224000,4070000,27,28,8
5225000,4070000,4,5,18
5226000,4070000,0,0,1
5227000,4070000,0,0,1
5228000,4070000,3,2,1
5229000,4070000,0,0,0
5230000,4070000,0,0,0
5231000,4070000,0,0,0
5232000,4070000,2,3,2
5233000,4070000,2,3,9
5234000,4070000,80,75,79
5235000,4070000,44,37,7
5236000,4070000,6,5,1
5237000,4070000,5,2,4
5238000,4070000,1,1,2
5239000,4070000,6,5,5
5240000,4070000,0,0,0
5241000,4070000,0,0,0
5242000,4070000,0,0,0
5243000,4070000,6,4,2
5244000,4070000,3,3,3
5245000,4070000,8,7,3
5246000,4070000,1,0,18
5247000,4070000,0,0,0
5248000,4070000,0,0,0
5249000,4070000,0,0,0
5250000,4070000,0,0,0
5251000,4070000,1,0,2
5252000,4070000,0,0,1
5253000,4070000,0,0,0
5254000,4070000,0,0,0
5255000,4070000,0,0,0
5256000,4070000,0,0,0
5257000,4070000,20,16,6
5258000,4070000,157,123,112
5259000,4070000,20,15,13
5260000,4070000,10,9,3
5261000,4070000,157,137,106
5262000,4070000,614,539,492
5263000,4070000,114,104,19
5264000,4070000,14,18,9
5265000,4070000,6,6,4
5266000,4070000,0,1,8
5267000,4070000,0,0,1
5268000,4070000,0,0,1
5269000,4070000,3,4,1
5270000,4070000,341,278,264
5271000,4070000,0,0,0
5272000,4070000,5,2,4
5273000,4070000,16,10,24
5274000,4070000,17,19,9
5275000,4070000,10,5,13
5276000,4070000,8,7,9
5277000,4070000,4,2,6
5278000,4070000,2,1,5
5279000,4070000,0,0,1
5280000,4070000,5,5,0
5281000,4070000,0,0,0
5282000,4070000,18,12,41
5283000,4070000,26,28,36
5284000,4070000,14,12,20
5285000,4070000,9,8,5
5286000,4070000,6,2,7
5287000,4070000,2,2,4
5288000,4070000,154,209,150
5289000,4070000,6,6,7
5290000,4070000,7,5,5
5291000,4070000,2,2,3
5292000,4070000,1,1,3
5293000,4070000,10,3,9
5294000,4070000,2,1,3
5295000,4070000,4,2,3
5296000,4070000,9,10,5
5297000,4070000,16,9,15
5298000,4070000,29,21,29
5299000,4070000,124,137,87
5300000,4070000,18,14,47
5301000,4070000,9,8,6
5302000,4070000,6,4,5
5303000,4070000,0,0,1
5304000,4070000,3,4,3
5305000,4070000,35,30,16
5306000,4070000,0,4,22
5307000,4070000,472,333,332
5308000,4070000,0,0,0
5090000,4071000,0,0,0
5091000,4071000,0,0,2
5092000,4071000,11,5,10
5093000,4071000,4,6,4
5094000,4071000,1,1,3
5095000,4071000,0,0,4
5096000,4071000,10,7,11
5097000,4071000,3,1,4
5098000,4071000,4,5,8
5099000,4071000,0,0,2
5100000,4071000,0,0,0
5101000,4071000,1,0,0
5102000,4071000,0,0,0
5103000,4071000,0,0,0
5104000,4071000,0,0,0
5105000,4071000,0,0,0
5106000,4071000,2,0,2
5107000,4071000,0,0,0
5108000,4071000,0,0,0
5109000,4071000,0,0,0
5110000,4071000,1,0,2
5111000,4071000,0,0,1
5112000,4071000,1,0,3
5113000,4071000,12,8,6
5114000,4071000,9,2,3
5115000,4071000,0,0,0
5116000,4071000,0,0,0
5117000,4071000,0,0,0
5118000,4071000,0,0,0
5119000,4071000,0,0,1
5120000,4071000,0,0,1
5121000,4071000,7,5,2
5122000,4071000,6,4,1
5123000,4071000,5,7,8
5124000,4071000,0,0,0
5125000,4071000,0,0,0
5126000,4071000,0,0,1
5127000,4071000,0,0,2
5128000,4071000,4,2,1
5129000,4071000,0,0,1
5130000,4071000,0,0,0
5131000,4071000,1,1,1
5132000,4071000,0,0,2
5133000,4071000,0,0,1
5134000,4071000,0,0,0
5135000,4071000,0,0,1
5136000,4071000,1,0,3
5137000,4071000,3,2,4
5138000,4071000,0,0,0
5139000,4071000,0,2,1
5140000,4071000,0,0,0
5141000,4071000,0,0,0
5142000,4071000,0,0,1
5143000,4071000,3,3,5
5144000,4071000,3,11,5
5145000,4071000,1,1,6
5146000,4071000,6,6,12
5147000,4071000,8,12,10
5148000,4071000,9,2,2
5149000,4071000,0,0,0
5150000,4071000,0,0,0
5151000,4071000,0,0,3
5152000,4071000,0,0,0
5153000,4071000,0,0,0
5154000,4071000,0,0,0
5155000,4071000,0,0,0
5156000,4071000,13,13,14
5157000,4071000,11,12,4
5158000,4071000,2,3,2
5159000,4071000,4,2,0
5160000,4071000,7,5,3
5161000,4071000,0,0,6
5162000,4071000,0,0,0
5163000,4071000,0,0,0
5164000,4071000,8,4,8
5165000,4071000,22,33,33
5166000,4071000,0,0,0
5167000,4071000,0,0,0
5168000,4071000,1,1,0
5169000,4071000,34,35,5
5170000,4071000,0,0,16
5171000,4071000,61,47,42
5172000,4071000,26,27,44
5173000,4071000,63,58,44
5174000,4071000,10,7,5
5175000,4071000,7,14,7
5176000,4071000,9,8,4
5177000,4071000,0,0,1
5178000,4071000,0,0,0
5179000,4071000,0,0,2
5180000,4071000,6,4,3
5181000,4071000,0,0,1
5182000,4071000,0,0,0
5183000,4071000,0,0,1
5184000,4071000,4,0,3
5185000,4071000,7,9,16
5186000,4071000,14,17,10
5187000,4071000,4,6,8
5188000,4071000,2,4,5
5189000,4071000,0,0,2
5190000,4071000,0,0,0
5191000,4071000,0,0,0
5192000,4071000,0,0,0
5193000,4071000,0,0,0
5194000,4071000,0,0,0
5195000,4071000,0,0,1
5196000,4071000,2,0,5
5197000,4071000,11,9,12
5198000,4071000,17,32,27
5199000,4071000,0,0,0
5200000,4071000,4,2,4
5201000,4071000,0,0,0
5202000,4071000,0,0,0
5203000,4071000,0,0,0
5204000,4071000,0,0,2
5205000,4071000,9,7,1
5206000,4071000,2,3,3
5207000,4071000,1,0,3
5208000,4071000,1,1,9
5209000,4071000,0,0,0
5210000,4071000,0,0,1
5211000,4071000,0,5,2
5212000,4071000,4,2,0
5213000,4071000,7,4,0
5214000,4071000,1,4,10
5215000,4071000,0,0,0
5216000,4071000,15,14,5
5217000,4071000,0,0,4
5218000,4071000,7,7,7
5219000,4071000,0,0,0
5220000,4071000,3,3,4
5221000,4071000,13,11,5
5222000,4071000,7,4,4
5223000,4071000,227,184,158
5224000,4071000,6,7,19
5225000,4071000,20,16,5
5226000,4071000,8,6,1
5227000,4071000,0,0,14
5228000,4071000,0,0,4
5229000,4071000,0,0,0
5230000,4071000,0,0,1
5231000,4071000,0,0,2
5232000,4071000,1,3,2
5233000,4071000,10,4,5
5234000,4071000,8,3,9
5235000,4071000,10,7,16
5236000,4071000,0,0,1
5237000,4071000,0,0,0
5238000,4071000,0,0,0
5239000,4071000,0,0,0
5240000,4071000,0,0,0
5241000,4071000,0,0,0
5242000,4071000,0,0,1
5243000,4071000,0,0,3
5244000,4071000,1,1,2
5245000,4071000,0,0,0
5246000,4071000,0,0,2
5247000,4071000,0,0,0
5248000,4071000,0,0,0
5249000,4071000,0,0,0
5250000,4071000,0,0,0
5251000,4071000,0,0,1
5252000,4071000,0,0,0
5253000,4071000,0,0,0
5254000,4071000,0,0,0
5255000,4071000,0,0,0
5256000,4071000,0,0,0
5257000,4071000,61,56,52
5258000,4071000,5,5,6
5259000,4071000,30,20,26
5260000,4071000,19,14,14
5261000,4071000,469,423,309
5262000,4071000,51,32,107
5263000,4071000,18,17,25
5264000,4071000,4,1,2
5265000,4071000,0,0,0
5266000,4071000,0,0,0
5267000,4071000,3,3,4
5268000,4071000,14,15,1
5269000,4071000,0,0,1
5270000,4071000,0,0,2
5271000,4071000,7,3,5
5272000,4071000,14,14,10
5273000,4071000,21,16,9
5274000,4071000,13,16,12
5275000,4071000,0,0,4
5276000,4071000,7,7,5
5277000,4071000,11,7,6
5278000,4071000,8,1,2
5279000,4071000,7,5,0
5280000,4071000,6,5,6
5281000,4071000,13,12,12
5282000,4071000,218,190,131
5283000,4071000,9,16,12
5284000,4071000,19,15,5
5285000,4071000,10,15,8
5286000,4071000,12,9,10
5287000,4071000,10,12,9
5288000,4071000,0,0,3
5289000,4071000,0,0,1
5290000,4071000,0,0,4
5291000,4071000,2,2,4
5292000,4071000,1,0,5
5293000,4071000,9,8,7
5294000,4071000,0,0,4
5295000,4071000,5,3,3
5296000,4071000,6,9,5
5297000,4071000,10,7,7
5298000,4071000,15,13,9
5299000,4071000,0,0,2
5300000,4071000,24,16,20
5301000,4071000,18,9,15
5302000,4071000,0,0,3
5303000,4071000,0,0,0
5304000,4071000,7,3,2
5305000,4071000,1,1,0
5306000,4071000,17,21,20
5307000,4071000,585,507,401
5091000,4072000,0,0,0
5092000,4072000,16,20,24
5093000,4072000,0,0,2
5094000,4072000,0,0,2
5095000,4072000,0,0,2
5096000,4072000,0,0,2
5097000,4072000,1,2,1
5098000,4072000,0,1,4
5099000,4072000,0,0,0
5100000,4072000,0,0,0
5101000,4072000,0,0,0
5102000,4072000,0,0,0
5103000,4072000,0,0,0
5104000,4072000,0,0,0
5105000,4072000,0,0,0
5106000,4072000,0,0,0
5107000,4072000,0,0,0
5108000,4072000,0,0,0
5109000,4072000,0,0,0
5110000,4072000,0,0,0
5111000,4072000,0,0,0
5112000,4072000,6,4,4
5113000,4072000,4,0,5
5114000,4072000,0,0,2
5115000,4072000,2,0,0
5116000,4072000,0,0,0
5117000,4072000,0,0,0
5118000,4072000,0,0,0
5119000,4072000,0,0,1
5120000,4072000,0,0,2
5121000,4072000,0,0,4
5122000,4072000,25,29,42
5123000,4072000,9,11,2
5124000,4072000,0,0,0
5125000,4072000,0,0,0
5126000,4072000,0,0,0
5127000,4072000,0,0,0
5128000,4072000,2,4,1
5129000,4072000,3,3,7
5130000,4072000,0,0,0
5131000,4072000,0,0,2
5132000,4072000,6,0,3
5133000,4072000,0,0,1
5134000,4072000,0,0,0
5135000,4072000,0,0,0
5136000,4072000,0,0,0
5137000,4072000,0,0,0
5138000,4072000,0,0,0
5139000,4072000,0,0,0
5140000,4072000,0,0,0
5141000,4072000,0,1,1
5142000,4072000,3,7,5
5143000,4072000,2,2,7
5144000,4072000,0,0,4
5145000,4072000,4,4,3
5146000,4072000,3,2,4
5147000,4072000,4,5,5
5148000,4072000,0,0,0
5149000,4072000,0,0,0
5150000,4072000,1,4,0
5151000,4072000,6,4,2
5152000,4072000,0,0,0
5153000,4072000,0,0,0
5154000,4072000,0,0,0
5155000,4072000,0,0,0
5156000,4072000,0,0,0
5157000,4072000,0,0,3
5158000,4072000,1,0,3
5159000,4072000,0,0,0
5160000,4072000,0,0,1
5161000,4072000,0,0,1
5162000,4072000,35,31,27
5163000,4072000,18,11,18
5164000,4072000,15,12,6
5165000,4072000,7,9,15
5166000,4072000,0,0,1
5167000,4072000,7,5,7
5168000,4072000,33,39,36
5169000,4072000,50,29,43
5170000,4072000,20,26,21
5171000,4072000,11,13,9
5172000,4072000,37,29,47
5173000,4072000,256,202,182
5174000,4072000,27,23,24
5175000,4072000,11,5,13
5176000,4072000,9,8,9
5177000,4072000,0,0,3
5178000,4072000,0,0,0
5179000,4072000,0,0,1
5180000,4072000,0,0,1
5181000,4072000,0,0,0
5182000,4072000,0,0,0
5183000,4072000,0,0,0
5184000,4072000,0,0,1
5185000,4072000,0,7,2
5186000,4072000,0,0,4
5187000,4072000,0,0,3
5188000,4072000,2,0,3
5189000,4072000,7,7,4
5190000,4072000,0,0,3
5191000,4072000,1,0,1
5192000,4072000,0,0,0
5193000,4072000,0,0,0
5194000,4072000,0,0,0
5195000,4072000,0,0,0
5196000,4072000,0,0,2
5197000,4072000,2,0,3
5198000,4072000,2,0,2
5199000,4072000,0,0,0
5200000,4072000,3,2,2
5201000,4072000,0,0,0
5202000,4072000,5,2,1
5203000,4072000,12,12,12
5204000,4072000,6,7,0
5205000,4072000,23,12,58
5206000,4072000,6,9,22
5207000,4072000,3,1,2
5208000,4072000,0,0,7
5209000,4072000,116,92,80
5210000,4072000,45,41,37
5211000,4072000,6,7,14
5212000,4072000,0,0,0
5213000,4072000,4,5,0
5214000,4072000,75,50,49
5215000,4072000,0,0,0
5216000,4072000,2,2,4
5217000,4072000,1,3,2
5218000,4072000,3,2,5
5219000,4072000,0,0,0
5220000,4072000,13,9,10
5221000,4072000,10,7,11
5222000,4072000,11,6,5
5223000,4072000,17,7,10
5224000,4072000,0,0,3
5225000,4072000,15,12,16
5226000,4072000,18,18,26
5227000,4072000,17,22,1
5228000,4072000,0,0,0
5229000,4072000,0,0,0
5230000,4072000,0,0,0
5231000,4072000,1,1,1
5232000,4072000,0,0,2
5233000,4072000,0,0,2
5234000,4072000,0,0,1
5235000,4072000,5,3,4
5236000,4072000,2,2,4
5237000,4072000,0,0,1
5238000,4072000,0,0,0
5239000,4072000,0,0,0
5240000,4072000,0,0,0
5241000,4072000,0,0,1
5242000,4072000,0,4,1
5243000,4072000,7,4,9
5244000,4072000,0,0,0
5245000,4072000,0,0,0
5246000,4072000,0,0,1
5247000,4072000,0,0,0
5248000,4072000,0,0,0
5249000,4072000,0,0,0
5250000,4072000,0,0,1
5251000,4072000,1,1,2
5252000,4072000,0,0,1
5253000,4072000,0,0,0
5254000,4072000,2,2,3
5255000,4072000,0,0,0
5256000,4072000,11,9,12
5257000,4072000,12,9,4
5258000,4072000,0,0,3
5259000,4072000,15,14,11
5260000,4072000,0,0,0
5261000,4072000,31,27,77
5262000,4072000,3,3,18
5263000,4072000,12,4,2
5264000,4072000,18,11,17
5265000,4072000,0,0,0
5266000,4072000,0,2,3
5267000,4072000,23,22,16
5268000,4072000,18,12,25
5269000,4072000,3,2,2
5270000,4072000,0,0,0
5271000,4072000,15,12,6
5272000,4072000,2,2,9
5273000,4072000,10,10,6
5274000,4072000,0,0,2
5275000,4072000,5,5,4
5276000,4072000,13,11,10
5277000,4072000,4,7,4
5278000,4072000,0,0,1
5279000,4072000,0,0,0
5280000,4072000,0,0,0
5281000,4072000,3,1,9
5282000,4072000,7,5,3
5283000,4072000,18,14,8
5284000,4072000,2,1,3
5285000,4072000,1,0,3
5286000,4072000,9,6,4
5287000,4072000,3,4,3
5288000,4072000,1,2,2
5289000,4072000,1,0,2
5290000,4072000,5,4,4
5291000,4072000,26,19,17
5292000,4072000,26,24,17
5293000,4072000,1,3,9
5294000,4072000,7,4,4
5295000,4072000,4,4,3
5296000,4072000,2,2,7
5297000,4072000,16,20,8
5298000,4072000,10,3,11
5299000,4072000,15,19,8
5300000,4072000,15,8,10
5301000,4072000,10,5,9
5302000,4072000,4,3,5
5303000,4072000,0,0,2
5304000,4072000,0,0,2
5305000,4072000,0,0,0
5306000,4072000,5,8,3
5307000,4072000,0,0,5
5092000,4073000,0,0,1
5093000,4073000,0,0,1
5094000,4073000,0,0,0
5095000,4073000,0,0,0
5096000,4073000,0,0,0
5097000,4073000,0,0,0
5098000,4073000,0,0,0
5099000,4073000,0,0,0
5100000,4073000,0,0,0
5101000,4073000,0,0,0
5102000,4073000,0,0,0
5103000,4073000,0,0,0
5104000,4073000,0,0,0
5105000,4073000,0,0,0
5106000,4073000,0,0,0
5107000,4073000,0,0,0
5108000,4073000,0,0,0
5109000,4073000,0,0,0
5110000,4073000,0,0,0
5111000,4073000,0,0,0
5112000,4073000,0,0,0
5113000,4073000,0,0,1
5114000,4073000,1,0,1
5115000,4073000,4,4,1
5116000,4073000,0,0,0
5117000,4073000,0,0,0
5118000,4073000,0,0,0
5119000,4073000,0,0,0
5120000,4073000,0,0,1
5121000,4073000,12,18,14
5122000,4073000,48,66,62
5123000,4073000,0,0,3
5124000,4073000,0,0,0
5125000,4073000,0,0,0
5126000,4073000,0,0,0
5127000,4073000,0,0,0
5128000,4073000,0,0,0
5129000,4073000,2,1,3
5130000,4073000,0,0,0
5131000,4073000,3,3,2
5132000,4073000,0,0,1
5133000,4073000,0,0,0
5134000,4073000,0,0,0
5135000,4073000,0,0,0
5136000,4073000,0,0,0
5137000,4073000,0,0,0
5138000,4073000,0,0,0
5139000,4073000,0,0,0
5140000,4073000,0,0,2
5141000,4073000,1,3,3
5142000,4073000,3,2,4
5143000,4073000,1,0,4
5144000,4073000,0,0,2
5145000,4073000,0,0,2
5146000,4073000,0,0,1
5147000,4073000,0,0,0
5148000,4073000,0,0,0
5149000,4073000,0,0,0
5150000,4073000,0,0,1
5151000,4073000,1,0,3
5152000,4073000,3,2,3
5153000,4073000,3,1,2
5154000,4073000,0,0,0
5155000,4073000,0,0,0
5156000,4073000,0,0,0
5157000,4073000,0,0,4
5158000,4073000,8,18,10
5159000,4073000,0,0,1
5160000,4073000,4,7,2
5161000,4073000,2,5,7
5162000,4073000,128,140,160
5163000,4073000,13,23,16
5164000,4073000,0,1,1
5165000,4073000,2,2,1
5166000,4073000,7,5,4
5167000,4073000,6,5,3
5168000,4073000,98,71,67
5169000,4073000,435,401,456
5170000,4073000,28,39,19
5171000,4073000,10,5,2
5172000,4073000,5,4,6
5173000,4073000,6,2,3
5174000,4073000,2,9,3
5175000,4073000,8,9,10
5176000,4073000,0,0,2
5177000,4073000,0,0,0
5178000,4073000,0,0,0
5179000,4073000,0,0,0
5180000,4073000,0,0,0
5181000,4073000,0,0,0
5182000,4073000,0,0,0
5183000,4073000,0,0,0
5184000,4073000,0,0,0
5185000,4073000,0,0,0
5186000,4073000,0,0,0
5187000,4073000,0,0,0
5188000,4073000,1,0,2
5189000,4073000,0,0,2
5190000,4073000,1,1,3
5191000,4073000,0,0,2
5192000,4073000,0,0,0
5193000,4073000,0,0,0
5194000,4073000,0,0,0
5195000,4073000,0,0,0
5196000,4073000,0,0,0
5197000,4073000,0,0,1
5198000,4073000,0,0,2
5199000,4073000,0,0,0
5200000,4073000,0,0,0
5201000,4073000,0,0,0
5202000,4073000,0,0,2
5203000,4073000,1,0,23
5204000,4073000,32,38,7
5205000,4073000,607,524,529
5206000,4073000,29,45,43
5207000,4073000,40,60,36
5208000,4073000,17,34,27
5209000,4073000,161,127,127
5210000,4073000,1821,1689,1412
5211000,4073000,1239,1125,696
5212000,4073000,2387,2186,1920
5213000,4073000,77,66,48
5214000,4073000,1,1,5
5215000,4073000,0,0,0
5216000,4073000,1,1,2
5217000,4073000,8,7,10
5218000,4073000,0,0,3
5219000,4073000,0,4,3
5220000,4073000,24,16,18
5221000,4073000,0,0,8
5222000,4073000,0,0,2
5223000,4073000,7,5,3
5224000,4073000,9,6,7
5225000,4073000,0,0,2
5226000,4073000,10,5,21
5227000,4073000,18,19,11
5228000,4073000,0,1,0
5229000,4073000,0,0,0
5230000,4073000,0,0,0
5231000,4073000,0,0,0
5232000,4073000,0,0,0
5233000,4073000,0,0,0
5234000,4073000,0,0,0
5235000,4073000,5,6,5
5236000,4073000,3,0,5
5237000,4073000,6,0,1
5238000,4073000,0,0,0
5239000,4073000,0,0,0
5240000,4073000,0,0,0
5241000,4073000,0,0,1
5242000,4073000,2,2,2
5243000,4073000,0,0,1
5244000,4073000,0,0,0
5245000,4073000,0,0,0
5246000,4073000,0,0,0
5247000,4073000,0,0,0
5248000,4073000,0,0,0
5249000,4073000,0,0,1
5250000,4073000,4,1,3
5251000,4073000,0,0,3
5252000,4073000,0,0,2
5253000,4073000,0,0,0
5254000,4073000,0,0,0
5255000,4073000,4,3,2
5256000,4073000,0,0,8
5257000,4073000,0,0,3
5258000,4073000,0,0,0
5259000,4073000,0,0,0
5260000,4073000,0,0,0
5261000,4073000,0,0,1
5262000,4073000,10,8,4
5263000,4073000,0,0,3
5264000,4073000,2,0,2
5265000,4073000,7,0,0
5266000,4073000,12,9,5
5267000,4073000,11,14,13
5268000,4073000,15,6,9
5269000,4073000,0,0,0
5270000,4073000,0,0,0
5271000,4073000,10,6,4
5272000,4073000,0,4,1
5273000,4073000,16,30,40
5274000,4073000,8,10,8
5275000,4073000,0,0,0
5276000,4073000,0,0,2
5277000,4073000,0,0,2
5278000,4073000,0,0,0
5279000,4073000,0,0,0
5280000,4073000,1,0,4
5281000,4073000,15,14,7
5282000,4073000,0,0,4
5283000,4073000,4,2,14
5284000,4073000,12,11,24
5285000,4073000,14,11,4
5286000,4073000,7,7,3
5287000,4073000,3,1,4
5288000,4073000,0,0,1
5289000,4073000,1,2,6
5290000,4073000,4,3,4
5291000,4073000,5,4,4
5292000,4073000,5,10,8
5293000,4073000,7,2,7
5294000,4073000,12,5,4
5295000,4073000,4,7,29
5296000,4073000,4,2,9
5297000,4073000,7,5,6
5298000,4073000,13,11,7
5299000,4073000,12,10,6
5300000,4073000,0,0,2
5301000,4073000,13,9,14
5302000,4073000,8,7,1
5303000,4073000,13,10,10
5304000,4073000,0,0,2
5305000,4073000,5,3,0
5306000,4073000,8,14,11
5307000,4073000,0,0,0
5092000,4074000,0,0,4
5093000,4074000,0,0,2
5094000,4074000,0,0,1
5095000,4074000,0,0,1
5096000,4074000,0,0,0
5097000,4074000,0,0,0
5098000,4074000,0,0,0
5099000,4074000,0,0,0
5100000,4074000,0,0,0
5101000,4074000,0,0,0
5102000,4074000,0,0,0
5103000,4074000,0,0,0
5104000,4074000,0,0,0
5105000,4074000,0,0,0
5106000,4074000,0,0,0
5107000,4074000,0,0,0
5108000,4074000,0,0,0
5109000,4074000,0,0,0
5110000,4074000,0,0,0
5111000,4074000,0,0,0
5112000,4074000,0,0,1
5113000,4074000,0,0,3
5114000,4074000,4,6,4
5115000,4074000,4,3,3
5116000,4074000,0,0,0
5117000,4074000,0,0,0
5118000,4074000,0,0,0
5119000,4074000,0,0,2
5120000,4074000,7,6,3
5121000,4074000,2,4,12
5122000,4074000,15,12,8
5123000,4074000,3,5,3
5124000,4074000,0,0,0
5125000,4074000,0,0,0
5126000,4074000,0,0,3
5127000,4074000,0,0,0
5128000,4074000,0,0,0
5129000,4074000,9,44,40
5130000,4074000,16,8,13
5131000,4074000,0,0,3
5132000,4074000,0,0,0
5133000,4074000,0,0,0
5134000,4074000,0,0,1
5135000,4074000,0,0,0
5136000,4074000,2,2,3
5137000,4074000,0,0,0
5138000,4074000,0,0,0
5139000,4074000,1,0,1
5140000,4074000,1,1,2
5141000,4074000,12,12,6
5142000,4074000,4,3,5
5143000,4074000,6,8,4
5144000,4074000,0,0,1
5145000,4074000,0,0,0
5146000,4074000,0,0,0
5147000,4074000,0,0,2
5148000,4074000,0,0,1
5149000,4074000,0,0,0
5150000,4074000,0,0,1
5151000,4074000,1,1,2
5152000,4074000,0,0,3
5153000,4074000,3,5,3
5154000,4074000,0,0,1
5155000,4074000,0,0,0
5156000,4074000,0,0,0
5157000,4074000,2,1,0
5158000,4074000,0,0,3
5159000,4074000,8,7,11
5160000,4074000,3,2,4
5161000,4074000,0,0,1
5162000,4074000,7,6,0
5163000,4074000,95,87,94
5164000,4074000,0,0,0
5165000,4074000,6,11,12
5166000,4074000,4,3,3
5167000,4074000,18,13,13
5168000,4074000,9,10,6
5169000,4074000,24,18,29
5170000,4074000,40,56,20
5171000,4074000,7,8,40
5172000,4074000,27,16,18
5173000,4074000,0,0,0
5174000,4074000,0,0,1
5175000,4074000,0,0,0
5176000,4074000,0,0,0
5177000,4074000,0,0,1
5178000,4074000,0,0,3
5179000,4074000,2,2,2
5180000,4074000,1,0,1
5181000,4074000,0,0,0
5182000,4074000,0,0,0
5183000,4074000,0,0,0
5184000,4074000,1,2,2
5185000,4074000,0,0,2
5186000,4074000,0,0,1
5187000,4074000,0,0,1
5188000,4074000,0,2,3
5189000,4074000,0,0,0
5190000,4074000,0,0,2
5191000,4074000,2,1,3
5192000,4074000,0,0,1
5193000,4074000,0,0,0
5194000,4074000,0,0,0
5195000,4074000,0,0,0
5196000,4074000,0,0,0
5197000,4074000,0,0,0
5198000,4074000,0,0,0
5199000,4074000,0,0,0
5200000,4074000,0,0,0
5201000,4074000,0,0,0
5202000,4074000,0,0,1
5203000,4074000,6,2,7
5204000,4074000,14,11,10
5205000,4074000,64,44,40
5206000,4074000,4,4,13
5207000,4074000,25,21,30
5208000,4074000,18,26,27
5209000,4074000,8,5,6
5210000,4074000,167,145,266
5211000,4074000,2387,2124,1859
5212000,4074000,958,818,1659
5213000,4074000,6,7,19
5214000,4074000,0,0,5
5215000,4074000,0,0,1
5216000,4074000,0,0,5
5217000,4074000,35,27,17
5218000,4074000,0,0,5
5219000,4074000,40,26,8
5220000,4074000,29,21,35
5221000,4074000,0,0,2
5222000,4074000,0,0,1
5223000,4074000,0,0,1
5224000,4074000,7,4,5
5225000,4074000,5,4,3
5226000,4074000,1,0,2
5227000,4074000,2,1,0
5228000,4074000,51,60,68
5229000,4074000,7,2,4
5230000,4074000,0,0,0
5231000,4074000,0,0,0
5232000,4074000,0,0,0
5233000,4074000,0,0,0
5234000,4074000,0,0,0
5235000,4074000,0,0,4
5236000,4074000,3,4,5
5237000,4074000,0,0,0
5238000,4074000,0,0,0
5239000,4074000,0,0,0
5240000,4074000,0,0,0
5241000,4074000,0,0,2
5242000,4074000,0,0,1
5243000,4074000,0,0,0
5244000,4074000,0,0,0
5245000,4074000,0,0,0
5246000,4074000,0,0,0
5247000,4074000,0,0,0
5248000,4074000,0,0,1
5249000,4074000,0,0,2
5250000,4074000,6,3,5
5251000,4074000,2,0,2
5252000,4074000,0,0,1
5253000,4074000,0,0,0
5254000,4074000,7,4,0
5255000,4074000,13,10,13
5256000,4074000,21,17,6
5257000,4074000,11,7,5
5258000,4074000,0,0,0
5259000,4074000,0,0,0
5260000,4074000,0,0,0
5261000,4074000,0,0,0
5262000,4074000,0,0,0
5263000,4074000,0,0,0
5264000,4074000,0,0,1
5265000,4074000,2,2,17
5266000,4074000,10,3,55
5267000,4074000,140,129,65
5268000,4074000,0,0,0
5269000,4074000,0,0,0
5270000,4074000,13,7,0
