"x","y","maakond","registreeriti","loomad"
693905,6421348,"võru maakond","2004","lammas"
692775,6389400,"võru maakond","2004","munakana"
705141,6433123,"võru maakond","2004","munakana"
621341,6420853,"valga maakond","2004","munakana"
645999,6441179,"valga maakond","2004","munakana;veis"
691523,6394143,"võru maakond","2004","veis"
653624,6404890,"võru maakond","2004","veis"
676499,6435706,"põlva maakond","2004","lammas"
648953,6418329,"võru maakond","2004","veis"
647793,6411616,"võru maakond","2004","munakana;veis"
682220,6405412,"võru maakond","2004","munakana"
680792,6408763,"võru maakond","2004","veis"
655003,6407087,"võru maakond","2004","hobune"
652584,6384320,"võru maakond","2004","veis"
653138,6424872,"võru maakond","2004","munakana;veis"
639128,6445546,"tartu maakond","2004","veis"
710190,6432565,"võru maakond","2004","kits;munakana;part"
668731,6419061,"võru maakond","2004","munakana;veis"
672909,6430435,"põlva maakond","2004","veis"
660915,6393686,"võru maakond","2004","munakana"
691764,6434333,"põlva maakond","2004","lammas"
623040,6404540,"valga maakond","2004","hobune;munakana;veis"
639555,6385900,"valga maakond","2004","veis"
699113,6403683,"võru maakond","2004","hobune"
653685,6433932,"põlva maakond","2004","mesilane;munakana;veis"
638231,6401816,"valga maakond","2004","lammas;munakana"
682075,6441923,"põlva maakond","2004","munakana;veis"
675213,6419190,"võru maakond","2004","munakana"
645049,6436852,"valga maakond","2004","faasan;kuulik;munakana;part;vutt"
642782,6403271,"valga maakond","2004","veis"
673469,6436157,"põlva maakond","2004","kits;lammas;munakana"
634356,6396829,"valga maakond","2004","munakana"
712240,6427947,"võru maakond","2004","veis"
651165,6414512,"võru maakond","2004","veis"
663095,6421818,"võru maakond","2004","munakana"
688685,6432840,"põlva maakond","2004","veis"
701138,6419024,"võru maakond","2004","lammas;munakana"
636987,6445661,"tartu maakond","2004","veis"
631252,6438060,"valga maakond","2004","munakana"
664370,6392510,"võru maakond","2004","munakana"
648978,6438951,"valga maakond","2005","kuulik;munakana"
635279,6441659,"valga maakond","2005","hobune"
688946,6411718,"võru maakond","2005","mesilane"
685734,6438833,"põlva maakond","2005","siga"
659305,6419871,"võru maakond","2005","mesilane;munakana"
694901,6434028,"põlva maakond","2005","veis"
691209,6403306,"võru maakond","2005","lammas;munakana"
647438,6442522,"valga maakond","2005","lammas;mesilane;munakana"
630667,6419546,"valga maakond","2005","mesilane"
635757,6445996,"tartu maakond","2005","hani;munakana"
637201,6429470,"valga maakond","2005","hobune;veis"
645126,6422714,"võru maakond","2005","hani;munakana;part;veis"
705972,6427890,"võru maakond","2005","veis"
629306,6405435,"valga maakond","2005","munakana"
673526,6425931,"põlva maakond","2005","munakana"
649115,6447026,"valga maakond","2005","veis"
659295,6405259,"võru maakond","2005","munakana;veis"
655283,6386857,"võru maakond","2005","veis"
706295,6420830,"võru maakond","2005","mesilane"
658822,6391625,"võru maakond","2005","hobune;munakana;part"
673815,6430958,"põlva maakond","2005","hobune;munakana;veis"
690034,6425570,"põlva maakond","2005","kits"
643426.14,6432440.43,"valga maakond","2005","hobune;kits;kuulik;lammas;munakana"
629837,6403271,"valga maakond","2005","hobune"
665761,6401389,"võru maakond","2005","lammas"
636827,6422163,"valga maakond","2005","munakana;part"
655099,6416896,"võru maakond","2005","hobune"
648534,6385984,"valga maakond","2005","veis"
652807,6446604,"valga maakond","2005","lammas"
694256,6404797,"võru maakond","2005","munakana"
643996,6403036,"valga maakond","2005","veis"
696169,6423486,"võru maakond","2005","lammas;vutt"
641736,6415149,"valga maakond","2005","munakana"
641892,6415129,"valga maakond","2005","munakana"
641908,6415244,"valga maakond","2005","munakana"
641912,6415288,"valga maakond","2005","munakana"
687945,6417259,"võru maakond","2005","veis"
645617,6413229,"võru maakond","2005","siga"
645349,6400585,"valga maakond","2005","veis"
632372,6395028,"valga maakond","2005","lammas"
647821,6403022,"võru maakond","2005","veis"
639853,6391267,"valga maakond","2005","veis"
659077,6413527,"võru maakond","2005","lammas"
648246,6441654,"valga maakond","2005","mesilane;munakana"
669238,6400404,"võru maakond","2005","hani;munakana;veis"
680159,6427926,"põlva maakond","2005","lammas"
684766,6401947,"võru maakond","2005","veis"
698412,6405308,"võru maakond","2005","kits"
653446,6422157,"võru maakond","2005","veis"
615449,6438682,"valga maakond","2005","munakana;veis"
653863,6388938,"võru maakond","2006","faasan;hani;hirv;kits;loomaaialoom;paabulind;part;tuhkur;vutt"
706334,6410970,"võru maakond","2006","lammas"
706907,6406716,"võru maakond","2006","munakana"
630011,6439382,"tartu maakond","2006","munakana"
666052,6425116,"põlva maakond","2006","siga"
655575,6391912,"võru maakond","2006","veis"
700082,6412737,"võru maakond","2006","mesilane"
708462.17,6407475.94,"võru maakond","2006","faasan;hani;kalkun;munakana;part"
630704,6415513,"valga maakond","2006","hobune;munakana;veis"
690339,6443471,"põlva maakond","2006","veis"
634237,6440189,"valga maakond","2006","hobune"
675167,6415297,"võru maakond","2006","munakana"
694789,6414706,"võru maakond","2006","hobune"
635690,6387357,"valga maakond","2006","veis"
673453,6402951,"võru maakond","2006","hobune"
690137,6436567,"põlva maakond","2006","hobune;lammas;munakana"
651244,6442945,"valga maakond","2006","hobune"
683507,6426830,"võru maakond","2006","munakana;veis"
638260,6401770,"valga maakond","2006","lammas;munakana"
671506,6405773,"võru maakond","2006","munakana;veis"
655872,6407803,"võru maakond","2006","veis"
655752,6407805,"võru maakond","2006","veis"
629817,6406762,"valga maakond","2006","hani;hobune;lammas;veis"
647907,6437565,"valga maakond","2006","lammas;munakana"
701794,6419616,"võru maakond","2006","veis"
702757,6405701,"võru maakond","2006","hobune;veis"
670671,6429417,"põlva maakond","2006","veis"
670705.88,6433845.48,"põlva maakond","2006","hobune"
665606,6403310,"võru maakond","2006","lammas;veis"
664629,6417796,"võru maakond","2006","arktika_paalia;joeforell;karpkala;koha;linask;saga;tuur;vikerforell"
618496,6428347,"valga maakond","2007",""
662698,6442751,"põlva maakond","2007","hobune"
676044,6412744,"võru maakond","2007","hobune;kits;lammas;munakana"
655935,6387443,"võru maakond","2007","munakana;veis"
709340,6414080,"võru maakond","2007","lammas;munakana"
652882,6407543,"võru maakond","2007","lammas;munakana"
708779,6411963,"võru maakond","2007","lammas;munakana"
678685,6421046,"võru maakond","2007","hobune"
705499,6409758,"võru maakond","2007","munakana"
691477,6420437,"võru maakond","2007","hobune"
694444,6414658,"võru maakond","2007","munakana"
618298,6424645,"valga maakond","2007","veis"
649493,6404558,"võru maakond","2007","veis"
640627,6411633,"valga maakond","2007","veis"
655402,6421282,"võru maakond","2007","lammas"
703966,6445406,"põlva maakond","2007","veis"
647657,6439141,"valga maakond","2007","veis"
683273,6440292,"põlva maakond","2007",""
658906,6392131,"võru maakond","2008","hobune"
649418,6401828,"võru maakond","2008","veis"
649398,6401787,"võru maakond","2008","mesilane"
687259,6444966,"põlva maakond","2008","veis"
711393,6436429,"võru maakond","2008","lammas"
622557,6406123,"valga maakond","2008","kuulik;munakana;part"
641729,6386492,"valga maakond","2008","veis"
686170,6402175,"võru maakond","2008","lammas"
662729,6424268,"võru maakond","2008","lammas"
637942,6392156,"valga maakond","2008","lammas;munakana"
682158,6437478,"põlva maakond","2008","munakana"
655957,6387421,"võru maakond","2008","hobune;kalkun;part"
680193,6440012,"põlva maakond","2008","lammas"
668137,6437750,"põlva maakond","2009","mesilane"
662064,6439352,"põlva maakond","2009","mesilane"
675026,6422383,"võru maakond","2009","kits;munakana"
700846,6413744,"võru maakond","2009","munakana"
663981,6423232,"võru maakond","2009","veis"
643602,6403337,"valga maakond","2009","lammas"
660167,6423126,"võru maakond","2009","kits"
644480,6403191,"valga maakond","2009","lammas"
679490,6407580,"võru maakond","2009","lammas;veis"
655699,6405057,"võru maakond","2009","lammas;munakana;part;veis"
696861,6444430,"põlva maakond","2009","mesilane"
675012,6446183,"põlva maakond","2009","munakana;veis"
685794,6417340,"võru maakond","2009","kits"
657979,6385968,"võru maakond","2009","veis"
657903,6386030,"võru maakond","2009","veis"
656187,6387514,"võru maakond","2009","veis"
660235,6436970,"põlva maakond","2009","mesilane"
643132,6398866,"valga maakond","2009","lammas"
684581,6396003,"võru maakond","2009","munakana"
678154,6408258,"võru maakond","2009","hobune"
638098,6402228,"valga maakond","2009","veis"
648611,6409425,"võru maakond","2010","mesilane"
655520,6385653,"võru maakond","2010","veis"
660859,6426255,"põlva maakond","2010","mesilane"
643037,6435431,"valga maakond","2010","lammas;mesilane;munakana;siga"
625809,6411904,"valga maakond","2010","mesilane"
657611,6418488,"võru maakond","2010","mesilane"
678497,6443879,"põlva maakond","2010","mesilane"
663551,6388429,"võru maakond","2010","mesilane"
650486,6401546,"võru maakond","2010","kits;mesilane;munakana;veis"
685337,6392585,"võru maakond","2010","mesilane"
632462,6425270,"valga maakond","2010","munakana;veis"
622173,6420117,"valga maakond","2010","mesilane"
635307,6400606,"valga maakond","2010","mesilane"
635453,6436317,"valga maakond","2010","mesilane"
653887,6389016,"võru maakond","2010","kuulik"
637171,6420346,"valga maakond","2010","mesilane"
635307,6422867,"valga maakond","2010","mesilane"
638873,6421401,"valga maakond","2010","mesilane"
641889,6421084,"valga maakond","2010","mesilane"
641625,6425734,"valga maakond","2010","mesilane"
651586,6382900,"võru maakond","2010","mesilane"
690701,6410713,"võru maakond","2010","mesilane"
671834,6402209,"võru maakond","2010","mesilane"
699998,6408057,"võru maakond","2010","hani;kits;munakana"
632818,6435260,"valga maakond","2010","mesilane"
656086,6386930,"võru maakond","2010","hobune"
628186,6419563,"valga maakond","2010","mesilane"
630980,6420662,"valga maakond","2010","mesilane"
684027,6388744,"võru maakond","2010","mesilane"
652977,6419338,"võru maakond","2010","mesilane"
676782,6407906,"võru maakond","2010","mesilane"
688738,6421847,"võru maakond","2010","mesilane"
648714,6445414,"valga maakond","2010","mesilane"
618377,6418755,"valga maakond","2010","mesilane"
637307,6425429,"valga maakond","2010","mesilane"
636261,6394265,"valga maakond","2010","mesilane"
638699,6436136,"valga maakond","2010","mesilane"
683235,6426433,"võru maakond","2010","hobune;lammas"
664190,6444981,"põlva maakond","2010","mesilane"
652129,6431758,"põlva maakond","2010","mesilane"
662161,6395041,"võru maakond","2010","mesilane"
638004,6390969,"valga maakond","2010","mesilane"
684028.72,6388792.99,"võru maakond","2010","mesilane"
667522,6419497,"võru maakond","2010","mesilane"
692521,6415474,"võru maakond","2010","mesilane"
616729,6446769,"viljandi maakond","2010","mesilane"
675936,6416658,"võru maakond","2010","mesilane"
703330,6404924,"võru maakond","2010","mesilane"
650223,6383003,"võru maakond","2010","mesilane"
638283,6426039,"valga maakond","2010","hobune"
659945,6415256,"võru maakond","2010","mesilane"
687551,6420643,"võru maakond","2010","mesilane"
672479,6395167,"võru maakond","2010","mesilane"
673974,6398552,"võru maakond","2010","mesilane"
670381,6396155,"võru maakond","2010","mesilane"
663150,6389284,"võru maakond","2010","mesilane"
663891,6399031,"võru maakond","2010","mesilane"
677606,6417955,"võru maakond","2010","mesilane"
646697,6438852,"valga maakond","2010","mesilane"
646537,6432889,"valga maakond","2010","mesilane"
686138,6429675,"põlva maakond","2010","mesilane"
656246,6441828,"põlva maakond","2010","mesilane"
655934,6436446,"põlva maakond","2010","mesilane"
655842,6440004,"põlva maakond","2010","mesilane"
635379,6436523,"valga maakond","2010","mesilane"
619763,6421719,"valga maakond","2010",""
647167,6441149,"valga maakond","2010","hobune"
652263,6446731,"valga maakond","2010","mesilane"
650209,6386976,"võru maakond","2010","veis"
687307,6404932,"võru maakond","2010","kits;veis"
671472,6439013,"põlva maakond","2010","mesilane"
629033,6422471,"valga maakond","2010","mesilane"
686289,6396990,"võru maakond","2010","lammas"
640684,6416842,"valga maakond","2010","hani;kalkun;munakana;part;vutt"
696727,6444001,"põlva maakond","2010","hobune"
642399,6415833,"valga maakond","2010","mesilane"
640693,6411658,"valga maakond","2010","veis"
640070,6421149,"valga maakond","2010","munakana"
647617,6400055,"võru maakond","2010","lammas;munakana"
653406,6432870,"põlva maakond","2010","mesilane"
706302,6406015,"võru maakond","2010",""
685847,6397682,"võru maakond","2010","kits"
651822,6387475,"võru maakond","2010","veis"
622937,6438157,"tartu maakond","2010","kits;kuulik;munakana"
636501,6445080,"tartu maakond","2010","munakana"
665417,6439171,"põlva maakond","2010","hobune"
622281,6418068,"valga maakond","2011","veis"
681406,6437264,"põlva maakond","2011","mesilane"
635314,6400624,"valga maakond","2011","mesilane"
644625,6388617,"valga maakond","2011","mesilane"
637076,6393835,"valga maakond","2011","mesilane"
635642,6387444,"valga maakond","2011","mesilane"
636026,6445311,"tartu maakond","2011","veis"
636002,6400352,"valga maakond","2011","veis"
678845,6428997,"põlva maakond","2011","mesilane"
664446,6417631,"võru maakond","2011","aafrika_angersaga"
698061,6393448,"võru maakond","2011","veis"
684807,6396719,"võru maakond","2011","hobune;veis"
680943,6429627,"põlva maakond","2011","mesilane"
704301,6403978,"võru maakond","2011","veis"
664431,6406837,"võru maakond","2011","mesilane"
637628,6419156,"valga maakond","2011","mesilane;munakana;veis"
694965,6439664,"põlva maakond","2011","mesilane"
706615,6419133,"võru maakond","2011","mesilane"
643476,6442278,"valga maakond","2011","mesilane"
686420,6407544,"võru maakond","2011","mesilane"
700676,6402385,"võru maakond","2011","kits;lammas;munakana"
701989,6440945,"põlva maakond","2011","veis"
704544,6444911,"põlva maakond","2011","mesilane"
725311,6422464,"võru maakond","2011","lammas"
658856,6434198,"põlva maakond","2011","mesilane"
622820,6419885,"valga maakond","2011","hobune;veis"
620887,6425505,"valga maakond","2011",""
633789,6398860,"valga maakond","2011","hobune"
708943,6442439,"võru maakond","2011","munakana;vutt"
617795,6426219,"valga maakond","2011","veis"
705605,6427006,"võru maakond","2011","lammas;munakana"
702443,6412632,"võru maakond","2011","lammas"
645961,6407573,"võru maakond","2011","hobune"
659249,6384367,"võru maakond","2011","lammas;mesilane;munakana;veis"
685250,6406103,"võru maakond","2011","karpkala;linask"
661455,6440082,"põlva maakond","2011","veis"
653846,6388926,"võru maakond","2011",""
693822,6434246,"põlva maakond","2011","hobune;veis"
647455,6437768,"valga maakond","2012",""
678195,6439434,"põlva maakond","2012",""
614025,6430357,"valga maakond","2012",""
703890,6444522,"põlva maakond","2012",""
680415,6438919,"põlva maakond","2012",""
683071,6440284,"põlva maakond","2012",""
693445,6398789,"võru maakond","2012","hobune;munakana"
675492,6419333,"võru maakond","2012","hobune"
649087,6385918,"võru maakond","2012","veis"
670725,6409101,"võru maakond","2012","munakana;veis"
