"lon","lat","nädalapäev","sündmus","koht","kahjusumma"
547000,6589500,"Pühapäev","vandalism","avalik_koht,tanav_valjak","0-499"
539000,6590500,"Laupäev","vandalism","avalik_koht,soogikoht","0-499"
538500,6591000,"Laupäev","vandalism","avalik_koht,tanav_valjak","0-499"
544000,6588500,"Reede","vandalism","avalik_koht,parkla","0-499"
545500,6588500,"Esmaspäev","vandalism","avalik_koht,tanav_valjak","0-499"
547000,6590500,"Pühapäev","vandalism","avalik_koht,trepikoda_koridor,tanav_valjak","0-499"
550000,6589500,"Pühapäev","vandalism","avalik_koht,tanav_valjak","0-499"
542000,6588000,"Pühapäev","vandalism","avalik_koht,soogikoht","0-499"
543000,6589000,"Laupäev","vandalism","avalik_koht,haldusasutus","0-499"
541500,6586000,"Laupäev","vandalism","avalik_koht,uhissoiduk","0-499"
541000,6589000,"Laupäev","vandalism","avalik_koht,tanav_valjak","0-499"
541500,6586000,"Reede","vandalism","avalik_koht,uhissoiduk","0-499"
542500,6589000,"Reede","narkojuhtum,vandalism","avalik_koht,hotell_motell","0-499"
541500,6588000,"Neljapäev","vandalism","avalik_koht,parkla,tanav_valjak","0-499"
543500,6587500,"Neljapäev","vandalism","avalik_koht,tanav_valjak","0-499"
547500,6589000,"Kolmapäev","vandalism","avalik_koht","0-499"
542000,6586000,"Teisipäev","vandalism","avalik_koht,tanav_valjak","0-499"
540000,6589000,"Pühapäev","vandalism","avalik_koht,takso,tanav_valjak","0-499"
539000,6590000,"Laupäev","vandalism","avalik_koht,tanav_valjak","0-499"
543000,6589000,"Laupäev","vandalism","avalik_koht,tanav_valjak","0-499"
639000,6514000,"Reede","vandalism","avalik_koht","500-4999"
542000,6589000,"Neljapäev","vandalism","avalik_koht,tanav_valjak","500-4999"
542000,6589000,"Neljapäev","vandalism","avalik_koht,tanav_valjak","500-4999"
542000,6589000,"Neljapäev","vandalism","avalik_koht,tanav_valjak","500-4999"
542000,6589000,"Neljapäev","vandalism","avalik_koht,tanav_valjak","500-4999"
542000,6587000,"Neljapäev","vandalism","avalik_koht,uhissoiduk","0-499"
542000,6589000,"Neljapäev","vandalism","avalik_koht,oueala_lahtine_hoov","0-499"
542000,6589000,"Kolmapäev","vandalism","avalik_koht,tanav_valjak","0-499"
547000,6592500,"Teisipäev","vandalism","avalik_koht,parkla,tanav_valjak","0-499"
659000,6474000,"Esmaspäev","vandalism","avalik_koht","0-499"
542000,6587000,"Esmaspäev","vandalism","avalik_koht,tanav_valjak","0-499"
542500,6589000,"Pühapäev","vandalism","avalik_koht,tanav_valjak","500-4999"
551000,6595000,"Laupäev","muu,vandalism","avalik_koht","0-499"
542000,6586000,"Laupäev","vandalism,vargus","avalik_koht,oueala_lahtine_hoov","0-499"
612000,6430000,"Reede","vandalism","avalik_koht","0-499"
542500,6588500,"Neljapäev","vandalism","avalik_koht,bussipeatus,tanav_valjak","500-4999"
539000,6590000,"Neljapäev","vandalism","avalik_koht,parkla","0-499"
541000,6589000,"Neljapäev","vandalism","avalik_koht,kauplus","0-499"
540500,6589000,"Neljapäev","vandalism","avalik_koht,tanav_valjak","0-499"
550000,6591000,"Kolmapäev","vandalism","avalik_koht","0-499"
540500,6589000,"Kolmapäev","vandalism","avalik_koht,tanav_valjak","0-499"
550000,6589500,"Kolmapäev","vandalism","avalik_koht","0-499"
539500,6590500,"Teisipäev","vandalism","avalik_koht,uhissoiduk","0-499"
540000,6590000,"Teisipäev","vandalism","avalik_koht,tanav_valjak","0-499"
542000,6588500,"Esmaspäev","kehaline_vaarkohtlemine,vandalism","avalik_koht,tanav_valjak","500-4999"
544000,6588500,"Esmaspäev","vandalism","avalik_koht,oueala_lahtine_hoov","0-499"
548500,6588500,"Esmaspäev","vandalism","avalik_koht,uhissoiduk","0-499"
547000,6591000,"Esmaspäev","vandalism","avalik_koht,bussipeatus,tanav_valjak","0-499"
547500,6589000,"Esmaspäev","vandalism","avalik_koht,tanav_valjak","0-499"
647000,6438000,"Reede","vandalism","avalik_koht","0-499"
542500,6588500,"Neljapäev","vandalism","avalik_koht,kauplus","0-499"
682000,6440500,"Neljapäev","vandalism,avaliku_korra_rikkumine","uhissoiduk","0-499"
539500,6590500,"Kolmapäev","vandalism","avalik_koht,uhissoiduk","0-499"
542500,6589000,"Kolmapäev","vandalism","avalik_koht,parkla,tanav_valjak","0-499"
542000,6589500,"Esmaspäev","vandalism","avalik_koht,parkla","0-499"
539000,6590000,"Laupäev","vandalism","avalik_koht,oueala_lahtine_hoov","0-499"
540000,6588500,"Laupäev","vandalism","avalik_koht,tanav_valjak","0-499"
542500,6589000,"Reede","vandalism","avalik_koht,tanav_valjak","500-4999"
551000,6589500,"Neljapäev","vandalism","avalik_koht,tanav_valjak","0-499"
538000,6591000,"Neljapäev","vandalism","avalik_koht,tanav_valjak","0-499"
546000,6588000,"Kolmapäev","vandalism","avalik_koht,uhissoiduk","0-499"
541000,6587500,"Teisipäev","vandalism","avalik_koht,kauplus","0-499"
539500,6590500,"Teisipäev","vandalism","avalik_koht,uhissoiduk","0-499"
542500,6587500,"Teisipäev","vandalism","avalik_koht,tanav_valjak","0-499"
542000,6586500,"Teisipäev","vandalism","avalik_koht,uhissoiduk","0-499"
542000,6587000,"Teisipäev","vandalism","avalik_koht,tanav_valjak","0-499"
539000,6589500,"Esmaspäev","vandalism","avalik_koht,tanav_valjak","0-499"
542000,6588500,"Esmaspäev","vandalism","avalik_koht,kirik_muu_kultusehoone","0-499"
539500,6590500,"Esmaspäev","vandalism","avalik_koht,uhissoiduk","0-499"
590000,6500000,"Esmaspäev","vandalism","avalik_koht,muu koht","0-499"
540000,6590500,"Pühapäev","vandalism","avalik_koht,parkla","5000-49999"
544000,6589000,"Pühapäev","vandalism","avalik_koht,oueala_lahtine_hoov","0-499"
540500,6588500,"Pühapäev","vandalism","avalik_koht,tanav_valjak","0-499"
546500,6588500,"Laupäev","vandalism","avalik_koht","0-499"
547000,6589500,"Reede","vandalism","avalik_koht","500-4999"
546500,6589000,"Neljapäev","vandalism","avalik_koht,parkla,tanav_valjak","0-499"
547000,6588500,"Teisipäev","vandalism","avalik_koht,tanav_valjak","0-499"
537500,6586000,"Esmaspäev","vandalism","avalik_koht,kauplus","0-499"
638000,6514000,"Pühapäev","vandalism","avalik_koht,parkla","0-499"
542500,6589000,"Neljapäev","vandalism","avalik_koht,soogikoht","0-499"
542500,6588500,"Neljapäev","vandalism","avalik_koht,tanav_valjak","500-4999"
668000,6489000,"Kolmapäev","vandalism","avalik_koht","0-499"
544000,6588500,"Pühapäev","vandalism","avalik_koht,tanav_valjak","0-499"
547000,6588500,"Laupäev","konflikt/omavoli,vandalism","avalik_koht,tanav_valjak","0-499"
542000,6587500,"Laupäev","vandalism","avalik_koht,tanav_valjak","0-499"
659000,6475500,"Laupäev","vandalism","avalik_koht","0-499"
542000,6588000,"Laupäev","vandalism","avalik_koht,tanav_valjak","0-499"
543000,6588000,"Reede","avaliku_korra_rikkumine,vandalism","avalik_koht,tanav_valjak","0-499"
543000,6588000,"Reede","avaliku_korra_rikkumine,vandalism","avalik_koht,tanav_valjak","0-499"
539000,6584500,"Reede","vandalism","avalik_koht,tanav_valjak","0-499"
542500,6588500,"Neljapäev","vandalism","avalik_koht,tanav_valjak","0-499"
538500,6590500,"Kolmapäev","vandalism","avalik_koht,tanav_valjak","0-499"
597000,6606000,"Teisipäev","vandalism","avalik_koht,parkla,tanav_valjak","0-499"
542500,6589000,"Teisipäev","vandalism","avalik_koht,tanav_valjak","0-499"
542000,6589000,"Esmaspäev","vandalism","avalik_koht,tanav_valjak","0-499"
539000,6590000,"Pühapäev","vandalism","avalik_koht,parkla","0-499"
540000,6588500,"Pühapäev","avaliku_korra_rikkumine,vandalism","avalik_koht,bussipeatus","0-499"
542500,6588500,"Laupäev","vandalism","avalik_koht,soogikoht","0-499"
541000,6589000,"Reede","vandalism","avalik_koht,tanav_valjak","0-499"
659000,6474000,"Neljapäev","vandalism","avalik_koht","0-499"
542000,6588000,"Neljapäev","vandalism","avalik_koht,muu koht,tanav_valjak","0-499"
542500,6588500,"Neljapäev","vandalism","avalik_koht,parkimismaja","0-499"
549500,6589000,"Kolmapäev","vandalism","avalik_koht,tanav_valjak","0-499"
678000,6415000,"Kolmapäev","vandalism","avalik_koht","0-499"
540000,6588500,"Teisipäev","vandalism","avalik_koht,kiosk,tanav_valjak","500-4999"
575000,6577000,"Pühapäev","vandalism","avalik_koht","0-499"
543000,6588500,"Pühapäev","vandalism","avalik_koht,parkla","0-499"
552000,6589000,"Laupäev","vandalism","avalik_koht,tanav_valjak","500-4999"
550000,6589500,"Laupäev","vandalism","avalik_koht,parkla,tanav_valjak","0-499"
538500,6585500,"Neljapäev","vandalism","avalik_koht","500-4999"
547500,6589500,"Kolmapäev","vandalism","avalik_koht,tanav_valjak","0-499"
537500,6591000,"Pühapäev","vandalism","avalik_koht,tanav_valjak","0-499"
539000,6590000,"Pühapäev","vandalism","avalik_koht","0-499"
566000,6561000,"Reede","vandalism","avalik_koht,tanav_valjak","0-499"
547000,6589500,"Reede","vandalism","avalik_koht","0-499"
539000,6586000,"Neljapäev","vandalism","avalik_koht,tanav_valjak","0-499"
541500,6589000,"Neljapäev","vandalism","avalik_koht,tanav_valjak","500-4999"
539000,6583000,"Kolmapäev","vandalism","avalik_koht","0-499"
547000,6589500,"Esmaspäev","vandalism","avalik_koht,parkla","0-499"
620500,6560500,"Pühapäev","avaliku_korra_rikkumine,muu,vandalism","trepikoda_koridor,tanav_valjak","0-499"
620500,6405500,"Laupäev","vandalism","avalik_koht","0-499"
541500,6586500,"Laupäev","vandalism","avalik_koht","0-499"
548000,6589000,"Reede","vandalism","avalik_koht","0-499"
540500,6587500,"Reede","vandalism","avalik_koht,tanav_valjak","0-499"
557000,6595000,"Neljapäev","vandalism","avalik_koht","0-499"
548000,6590500,"Esmaspäev","vandalism","avalik_koht,tanav_valjak","500-4999"
547000,6589000,"Esmaspäev","vandalism","avalik_koht","0-499"
659000,6474000,"Esmaspäev","avaliku_korra_rikkumine,vandalism","avalik_koht","0-499"
596000,6470000,"Laupäev","vandalism","avalik_koht,muu koht","0-499"
542000,6589000,"Laupäev","vandalism","avalik_koht","0-499"
528500,6472000,"Reede","vandalism","avalik_koht,muu koht","0-499"
647000,6438500,"Neljapäev","muu,vandalism","avalik_koht,muu koht","500-4999"
566000,6589000,"Kolmapäev","vandalism","avalik_koht,parkla","0-499"
634000,6580500,"Teisipäev","vandalism","avalik_koht,spordirajatis,tanav_valjak","0-499"
542000,6586500,"Teisipäev","vandalism","avalik_koht,tanav_valjak","0-499"
539000,6585500,"Esmaspäev","vandalism","avalik_koht,tanav_valjak","0-499"
546000,6588500,"Pühapäev","vandalism","avalik_koht,parkla,tanav_valjak","0-499"
543500,6588500,"Pühapäev","vandalism","avalik_koht,hotell_motell","0-499"
543000,6588500,"Pühapäev","vandalism","avalik_koht,tanav_valjak","0-499"
542500,6589000,"Pühapäev","vandalism","avalik_koht,kauplus","0-499"
539000,6585000,"Pühapäev","vandalism","avalik_koht,tanav_valjak","0-499"
557000,6594000,"Laupäev","vandalism","avalik_koht","0-499"
549500,6590500,"Laupäev","vandalism","avalik_koht,parkla,tanav_valjak","0-499"
549000,6589500,"Reede","vandalism","avalik_koht,muu koht","0-499"
539000,6590000,"Reede","vandalism","avalik_koht,teenindusettevote","0-499"
541500,6587000,"Esmaspäev","vandalism","avalik_koht,tanav_valjak","0-499"
541500,6587000,"Esmaspäev","vandalism","avalik_koht,tanav_valjak","0-499"
541500,6586000,"Pühapäev","vandalism","avalik_koht,tanav_valjak","0-499"
539000,6590500,"Pühapäev","vandalism","avalik_koht,tanav_valjak","0-499"
549500,6590500,"Pühapäev","vandalism","avalik_koht,tanav_valjak","500-4999"
544500,6588000,"Laupäev","vandalism","avalik_koht,tanav_valjak","0-499"
542000,6589000,"Laupäev","vandalism","avalik_koht,tanav_valjak","0-499"
566000,6561000,"Reede","vandalism","avalik_koht","0-499"
549000,6589000,"Reede","vandalism","avalik_koht,tanav_valjak","0-499"
548000,6590000,"Neljapäev","vandalism","avalik_koht,parkla","0-499"
540500,6592000,"Neljapäev","vandalism","avalik_koht,mets","0-499"
539000,6590000,"Kolmapäev","vandalism","avalik_koht,tanav_valjak","0-499"
542500,6586000,"Teisipäev","vandalism","avalik_koht,tanav_valjak","0-499"
542000,6588500,"Teisipäev","vandalism","avalik_koht,muu koht,tanav_valjak","500-4999"
538500,6591000,"Esmaspäev","vandalism","avalik_koht","0-499"
549500,6590500,"Laupäev","vandalism","avalik_koht,kauplus,muu koht","0-499"
545000,6541000,"Laupäev","vandalism","avalik_koht,park","0-499"
553000,6586000,"Reede","vandalism","avalik_koht","0-499"
543000,6589000,"Neljapäev","vandalism","avalik_koht,parkla","0-499"
669000,6464000,"Neljapäev","vandalism","avalik_koht","0-499"
547500,6590000,"Teisipäev","konflikt/omavoli,vandalism","avalik_koht","0-499"
540000,6590500,"Pühapäev","vandalism","avalik_koht,tanav_valjak","500-4999"
539500,6591500,"Pühapäev","vandalism","avalik_koht,tankla","0-499"
548500,6589500,"Pühapäev","vandalism","avalik_koht,tanav_valjak","0-499"
545500,6589500,"Pühapäev","vandalism","avalik_koht,parkla,tanav_valjak","0-499"
542000,6589000,"Pühapäev","vandalism","avalik_koht,tanav_valjak","5000-49999"
549500,6590000,"Laupäev","vandalism","avalik_koht,tanav_valjak","0-499"
545000,6588500,"Neljapäev","vandalism","avalik_koht,tanav_valjak","0-499"
546500,6591000,"Neljapäev","vandalism","avalik_koht,tanav_valjak","0-499"
547000,6592000,"Kolmapäev","vandalism","avalik_koht,tanav_valjak","0-499"
616000,6497000,"Teisipäev","vandalism","avalik_koht","0-499"
539000,6590500,"Esmaspäev","vandalism","avalik_koht,tanav_valjak","0-499"
542000,6589000,"Esmaspäev","vandalism","avalik_koht,oueala_lahtine_hoov","0-499"
549500,6589500,"Esmaspäev","vandalism","avalik_koht,tanav_valjak","0-499"
538500,6585500,"Reede","vandalism","avalik_koht","500-4999"
539000,6591000,"Teisipäev","vandalism","avalik_koht,parkla,tanav_valjak","0-499"
541000,6585500,"Teisipäev","vandalism","avalik_koht,teenindusettevote,tanav_valjak","0-499"
544000,6589000,"Laupäev","vandalism","avalik_koht,buroo_kontor,tanav_valjak","0-499"
542000,6589000,"Neljapäev","vandalism","avalik_koht,tanav_valjak","500-4999"
736500,6589500,"Neljapäev","muu,vandalism","avalik_koht,parkla","0-499"
538500,6589500,"Kolmapäev","vandalism","avalik_koht,tanav_valjak","0-499"
539000,6590500,"Kolmapäev","vandalism","avalik_koht,tanav_valjak","0-499"
538000,6585000,"Teisipäev","muu,vandalism","avalik_koht,muu koht","0-499"
575500,6578000,"Laupäev","vandalism","avalik_koht,parkla,tanav_valjak","0-499"
551000,6579000,"Reede","vandalism","avalik_koht,tanav_valjak","0-499"
543500,6589500,"Reede","vandalism","avalik_koht,tanav_valjak","0-499"
641000,6457000,"Reede","vandalism","avalik_koht","0-499"
737000,6589000,"Neljapäev","vandalism","avalik_koht,tanav_valjak,oueala_lahtine_hoov","0-499"
549000,6590000,"Neljapäev","vandalism","avalik_koht,lasteasutus_territoorium","0-499"
541000,6588000,"Neljapäev","vandalism","avalik_koht,tanav_valjak","0-499"
737000,6589000,"Neljapäev","vandalism","avalik_koht,tanav_valjak,oueala_lahtine_hoov","0-499"
551000,6579000,"Kolmapäev","pisivargus,vandalism","avalik_koht,tanav_valjak","0-499"
694500,6581500,"Kolmapäev","vandalism","avalik_koht","0-499"
546000,6588000,"Teisipäev","vandalism","avalik_koht,uhissoiduk","0-499"
550000,6589000,"Pühapäev","vandalism","avalik_koht,tanav_valjak","0-499"
551000,6579000,"Reede","vandalism","avalik_koht,tanav_valjak","0-499"
547000,6589500,"Reede","vandalism","avalik_koht,tanav_valjak","0-499"
542000,6588000,"Teisipäev","vandalism","avalik_koht,tanav_valjak","0-499"
541500,6587500,"Esmaspäev","vandalism","avalik_koht,tanav_valjak","0-499"
539000,6590500,"Pühapäev","vandalism","avalik_koht,tanav_valjak","0-499"
538000,6585500,"Reede","vandalism","apteek,avalik_koht","0-499"
549000,6595000,"Kolmapäev","vandalism","avalik_koht,tanav_valjak","0-499"
542500,6588000,"Esmaspäev","vandalism","avalik_koht,muu koht,oueala_lahtine_hoov","0-499"
547000,6589500,"Esmaspäev","vandalism","avalik_koht,tanav_valjak","0-499"
542000,6586500,"Laupäev","vandalism","avalik_koht,uhissoiduk","0-499"
541500,6589500,"Reede","vandalism","avalik_koht,kauplus","0-499"
549000,6532000,"Reede","vandalism","avalik_koht","0-499"
539000,6589500,"Neljapäev","vandalism","avalik_koht,tanav_valjak","0-499"
544500,6587500,"Kolmapäev","vandalism","avalik_koht","0-499"
634000,6580500,"Kolmapäev","vandalism","avalik_koht,muu koht","0-499"
542000,6587000,"Kolmapäev","vandalism","avalik_koht,parkla","0-499"
542000,6589000,"Kolmapäev","vandalism","avalik_koht,tanav_valjak","0-499"
589000,6527500,"Kolmapäev","vandalism","avalik_koht","0-499"
536000,6580500,"Kolmapäev","vandalism","avalik_koht","0-499"
539500,6589500,"Esmaspäev","vandalism","avalik_koht,tanav_valjak","0-499"
549500,6591500,"Esmaspäev","vandalism","avalik_koht,tanav_valjak","0-499"
547500,6589500,"Laupäev","vandalism","avalik_koht,tanav_valjak","0-499"
547000,6588500,"Reede","vandalism","avalik_koht,tanav_valjak","0-499"
557000,6593000,"Neljapäev","vandalism","avalik_koht","0-499"
557000,6593000,"Kolmapäev","vandalism","avalik_koht","0-499"
536500,6586500,"Kolmapäev","vandalism","avalik_koht,oueala_lahtine_hoov","0-499"
550500,6590000,"Teisipäev","vandalism","avalik_koht,tanav_valjak","0-499"
542500,6588500,"Pühapäev","pisivargus,vandalism","avalik_koht,kauplus","0-499"
659500,6474000,"Laupäev","vandalism","avalik_koht","0-499"
550500,6590000,"Laupäev","vandalism","avalik_koht,tanav_valjak","0-499"
540500,6589500,"Kolmapäev","vandalism","avalik_koht,tanav_valjak","0-499"
535000,6585000,"Teisipäev","vandalism","avalik_koht","0-499"
662000,6473000,"Esmaspäev","vandalism","avalik_koht","0-499"
542000,6587000,"Pühapäev","vandalism","avalik_koht,tanav_valjak","500-4999"
542000,6587000,"Pühapäev","vandalism","avalik_koht,tanav_valjak","500-4999"
539000,6584500,"Pühapäev","vandalism","avalik_koht,tanav_valjak","0-499"
542000,6587000,"Pühapäev","vandalism","avalik_koht,tanav_valjak","500-4999"
540500,6589500,"Laupäev","vandalism,vargus","avalik_koht,tanav_valjak","0-499"
540500,6589000,"Laupäev","vandalism,vargus","avalik_koht,tanav_valjak","0-499"
541000,6587500,"Laupäev","vandalism","avalik_koht,tanav_valjak","0-499"
541500,6588000,"Laupäev","vandalism","avalik_koht,tanav_valjak","0-499"
576000,6577000,"Reede","vandalism","avalik_koht,tanav_valjak","0-499"
540500,6590500,"Reede","avaliku_korra_rikkumine,vandalism","takso","0-499"
545500,6587000,"Neljapäev","vandalism","avalik_koht,parkimismaja","0-499"
549000,6590000,"Neljapäev","vandalism","avalik_koht,parkla,tanav_valjak","0-499"
539500,6589000,"Teisipäev","vandalism","avalik_koht,tanav_valjak","0-499"
539500,6589500,"Esmaspäev","kehaline_vaarkohtlemine,vandalism","avalik_koht,tanav_valjak","0-499"
542500,6588500,"Pühapäev","vandalism","avalik_koht,tootmis_tooruum","0-499"
547500,6590500,"Laupäev","vandalism","avalik_koht,tanav_valjak","0-499"
549500,6589500,"Laupäev","vandalism","avalik_koht,tanav_valjak","0-499"
550500,6590000,"Laupäev","vandalism","avalik_koht,tanav_valjak","0-499"
541500,6587500,"Laupäev","vandalism","avalik_koht,tanav_valjak","0-499"
543500,6588000,"Reede","vandalism","avalik_koht,tanav_valjak","0-499"
542000,6586500,"Reede","vandalism","avalik_koht,uhissoiduk","0-499"
542000,6586500,"Neljapäev","vandalism","avalik_koht,uhissoiduk","0-499"
541500,6587500,"Neljapäev","vandalism","avalik_koht","0-499"
556500,6592000,"Kolmapäev","vandalism","avalik_koht","5000-49999"
542000,6587000,"Teisipäev","vandalism","avalik_koht,uhissoiduk","0-499"
540000,6590500,"Esmaspäev","vandalism","avalik_koht,oueala_lahtine_hoov","0-499"
543000,6587000,"Pühapäev","vandalism","avalik_koht,muu koht,tanav_valjak","0-499"
542000,6586000,"Laupäev","avaliku_korra_rikkumine,ju_liik_liikumispiirang,vandalism","avalik_koht,tanav_valjak","5000-49999"
543000,6588000,"Laupäev","vandalism","avalik_koht,takso","0-499"
