X,Y,pohi_nr,aadr_maako,aadr_valdl,koord_x,koord_y,reg_kp,loomaliigi
429064.63,6474824.02,EE40115,SAARE MAAKOND,SAAREMAA VALD,"6474824.02","429064.63",2022/04/10 21:00:00.000,MUNAKANA
430072.91,6478625.37,EE40117,SAARE MAAKOND,SAAREMAA VALD,"6478625.37","430072.91",2022/04/10 21:00:00.000,VEIS
521984.38,6530251.15,EE40118,RAPLA MAAKOND,MÄRJAMAA VALD,"6530251.15","521984.38",2022/04/10 21:00:00.000,"HOBUNE;LAMMAS"
437396.39,6533043.99,EE40125,HIIU MAAKOND,HIIUMAA VALD,"6533043.99","437396.39",2022/04/10 21:00:00.000,VEIS
636707.13,6547638.86,EE40127,LÄÄNE-VIRU MAAKOND,VÄIKE-MAARJA VALD,"6547638.86","636707.13",2022/04/11 21:00:00.000,
536125.84,6585417.86,EE40137,HARJU MAAKOND,TALLINN,"6585417.86","536125.84",2022/04/11 21:00:00.000,
537490.33,6539542.41,EE40138,RAPLA MAAKOND,RAPLA VALD,"6539542.41","537490.33",2022/04/11 21:00:00.000,VEIS
610912.48,6539639.71,EE40139,JÄRVA MAAKOND,JÄRVA VALD,"6539639.71","610912.48",2022/04/11 21:00:00.000,LAMMAS
534005.17,6518518.62,EE40140,RAPLA MAAKOND,MÄRJAMAA VALD,"6518518.62","534005.17",2022/04/11 21:00:00.000,VEIS
430253.28,6539516.8,EE40144,HIIU MAAKOND,HIIUMAA VALD,"6539516.8","430253.28",2022/04/12 21:00:00.000,MESILANE
428113.58,6539573.3,EE40145,HIIU MAAKOND,HIIUMAA VALD,"6539573.3","428113.58",2022/04/12 21:00:00.000,MESILANE
578771.04,6573672.68,EE40149,HARJU MAAKOND,ANIJA VALD,"6573672.68","578771.04",2022/04/12 21:00:00.000,MESILANE
603426.17,6537535.77,EE40150,JÄRVA MAAKOND,JÄRVA VALD,"6537535.77","603426.17",2022/04/13 21:00:00.000,"HOBUNE;VEIS"
704214.48,6589712.37,EE40151,IDA-VIRU MAAKOND,TOILA VALD,"6589712.37","704214.48",2022/04/13 21:00:00.000,KITS
545420.62,6587076.08,EE40153,HARJU MAAKOND,TALLINN,"6587076.08","545420.62",2022/04/13 21:00:00.000,
574587.25,6549674.41,EE40158,HARJU MAAKOND,KOSE VALD,"6549674.41","574587.25",2022/04/15 21:00:00.000,MESILANE
624037.03,6548002.55,EE40160,LÄÄNE-VIRU MAAKOND,VÄIKE-MAARJA VALD,"6548002.55","624037.03",2022/04/15 21:00:00.000,MESILANE
435705.08,6537858.71,EE40163,HIIU MAAKOND,HIIUMAA VALD,"6537858.71","435705.08",2022/04/17 21:00:00.000,MESILANE
430896.15,6463055.0,EE40164,SAARE MAAKOND,SAAREMAA VALD,"6463055","430896.15",2022/04/17 21:00:00.000,MESILANE
423686.47,6526552.17,EE40167,HIIU MAAKOND,HIIUMAA VALD,"6526552.17","423686.47",2022/04/17 21:00:00.000,MESILANE
595763.01,6595161.04,EE40168,HARJU MAAKOND,KUUSALU VALD,"6595161.04","595763.01",2022/04/17 21:00:00.000,MESILANE
422217.46,6455515.46,EE40169,SAARE MAAKOND,SAAREMAA VALD,"6455515.46","422217.46",2022/04/17 21:00:00.000,"HANI;KALKUN;KITS;MUNAKANA"
492408.14,6570176.54,EE40170,HARJU MAAKOND,LÄÄNE-HARJU VALD,"6570176.54","492408.14",2022/04/17 21:00:00.000,MESILANE
430951.16,6463298.06,EE40172,SAARE MAAKOND,SAAREMAA VALD,"6463298.06","430951.16",2022/04/18 21:00:00.000,VEIS
547354.17,6587228.01,EE40176,HARJU MAAKOND,TALLINN,"6587228.01","547354.17",2022/04/18 21:00:00.000,
383943.62,6477010.51,EE40182,SAARE MAAKOND,SAAREMAA VALD,"6477010.51","383943.62",2022/04/18 21:00:00.000,MESILANE
390578.19,6477680.93,EE40183,SAARE MAAKOND,SAAREMAA VALD,"6477680.93","390578.19",2022/04/18 21:00:00.000,MESILANE
384593.08,6475608.27,EE40185,SAARE MAAKOND,SAAREMAA VALD,"6475608.27","384593.08",2022/04/18 21:00:00.000,MESILANE
612218.87,6571101.1,EE40186,LÄÄNE-VIRU MAAKOND,TAPA VALD,"6571101.1","612218.87",2022/04/18 21:00:00.000,MESILANE
480242.43,6527429.08,EE40187,LÄÄNE MAAKOND,HAAPSALU LINN,"6527429.08","480242.43",2022/04/18 21:00:00.000,"LAMMAS;VEIS"
694343.11,6558178.24,EE40188,IDA-VIRU MAAKOND,ALUTAGUSE VALD,"6558178.24","694343.11",2022/04/19 21:00:00.000,MESILANE
605420.9,6601247.4,EE40189,LÄÄNE-VIRU MAAKOND,HALJALA VALD,"6601247.4","605420.9",2022/04/19 21:00:00.000,VEIS
599195.72,6610080.95,EE40190,HARJU MAAKOND,KUUSALU VALD,"6610080.95","599195.72",2022/04/19 21:00:00.000,VEIS
634550.76,6580489.41,EE40191,LÄÄNE-VIRU MAAKOND,RAKVERE LINN,"6580489.41","634550.76",2022/04/19 21:00:00.000,MESILANE
648521.01,6571842.33,EE40192,LÄÄNE-VIRU MAAKOND,VINNI VALD,"6571842.33","648521.01",2022/04/19 21:00:00.000,MESILANE
636287.04,6579478.07,EE40193,LÄÄNE-VIRU MAAKOND,VINNI VALD,"6579478.07","636287.04",2022/04/19 21:00:00.000,MESILANE
426314.43,6519352.57,EE40194,HIIU MAAKOND,HIIUMAA VALD,"6519352.57","426314.43",2022/04/19 21:00:00.000,"MUNAKANA;PARLKANA;PART"
414691.07,6466437.88,EE40195,SAARE MAAKOND,SAAREMAA VALD,"6466437.88","414691.07",2022/04/19 21:00:00.000,VEIS
390261.86,6449575.07,EE40196,SAARE MAAKOND,SAAREMAA VALD,"6449575.07","390261.86",2022/04/19 21:00:00.000,LAMMAS
442190.56,6523195.98,EE40199,HIIU MAAKOND,HIIUMAA VALD,"6523195.98","442190.56",2022/04/20 21:00:00.000,VEIS
423898.75,6482959.53,EE40200,SAARE MAAKOND,SAAREMAA VALD,"6482959.53","423898.75",2022/04/21 21:00:00.000,VEIS
517141.38,6531104.97,EE40201,RAPLA MAAKOND,MÄRJAMAA VALD,"6531104.97","517141.38",2022/04/21 21:00:00.000,VEIS
432683.45,6537712.48,EE40204,HIIU MAAKOND,HIIUMAA VALD,"6537712.48","432683.45",2022/04/23 21:00:00.000,MESILANE
548479.08,6537107.39,EE40205,RAPLA MAAKOND,RAPLA VALD,"6537107.39","548479.08",2022/04/23 21:00:00.000,MESILANE
432121.17,6529740.37,EE40207,HIIU MAAKOND,HIIUMAA VALD,"6529740.37","432121.17",2022/04/23 21:00:00.000,LAMMAS
567473.16,6563717.9,EE40212,HARJU MAAKOND,KOSE VALD,"6563717.9","567473.16",2022/04/24 21:00:00.000,MUNAKANA
427174.43,6540160.65,EE40213,HIIU MAAKOND,HIIUMAA VALD,"6540160.65","427174.43",2022/04/24 21:00:00.000,MESILANE
420668.47,6522473.35,EE40218,HIIU MAAKOND,HIIUMAA VALD,"6522473.35","420668.47",2022/04/24 21:00:00.000,VEIS
565532.78,6573068.15,EE40219,HARJU MAAKOND,RAASIKU VALD,"6573068.15","565532.78",2022/04/25 21:00:00.000,HOBUNE
427444.27,6520229.55,EE40222,HIIU MAAKOND,HIIUMAA VALD,"6520229.55","427444.27",2022/04/25 21:00:00.000,MESILANE
517141.38,6531104.97,EE40223,RAPLA MAAKOND,MÄRJAMAA VALD,"6531104.97","517141.38",2022/04/25 21:00:00.000,VEIS
573877.37,6518970.27,EE40224,JÄRVA MAAKOND,TÜRI VALD,"6518970.27","573877.37",2022/04/25 21:00:00.000,MESILANE
594578.05,6577196.98,EE40225,HARJU MAAKOND,ANIJA VALD,"6577196.98","594578.05",2022/04/25 21:00:00.000,MESILANE
517322.05,6520467.8,EE40226,RAPLA MAAKOND,MÄRJAMAA VALD,"6520467.8","517322.05",2022/04/25 21:00:00.000,MESILANE
412487.35,6538400.01,EE40228,HIIU MAAKOND,HIIUMAA VALD,"6538400.01","412487.35",2022/04/25 21:00:00.000,MESILANE
524194.09,6585110.22,EE40232,HARJU MAAKOND,HARKU VALD,"6585110.22","524194.09",2022/04/25 21:00:00.000,
701437.6,6571165.89,EE40233,IDA-VIRU MAAKOND,ALUTAGUSE VALD,"6571165.89","701437.6",2022/04/25 21:00:00.000,VEIS
535103.84,6575366.38,EE40234,HARJU MAAKOND,SAKU VALD,"6575366.38","535103.84",2022/04/25 21:00:00.000,MESILANE
599309.05,6612673.01,EE40242,HARJU MAAKOND,KUUSALU VALD,"6612673.01","599309.05",2022/04/26 21:00:00.000,MESILANE
617671.94,6575284.18,EE40243,LÄÄNE-VIRU MAAKOND,KADRINA VALD,"6575284.18","617671.94",2022/04/26 21:00:00.000,MESILANE
497617.31,6531987.61,EE40244,LÄÄNE MAAKOND,LÄÄNE-NIGULA VALD,"6531987.61","497617.31",2022/04/26 21:00:00.000,MESILANE
382582.75,6476375.7,EE40247,SAARE MAAKOND,SAAREMAA VALD,"6476375.7","382582.75",2022/04/26 21:00:00.000,MESILANE
385931.02,6476836.16,EE40248,SAARE MAAKOND,SAAREMAA VALD,"6476836.16","385931.02",2022/04/26 21:00:00.000,MESILANE
384920.9,6477621.23,EE40249,SAARE MAAKOND,SAAREMAA VALD,"6477621.23","384920.9",2022/04/26 21:00:00.000,MESILANE
419270.31,6480642.31,EE40250,SAARE MAAKOND,SAAREMAA VALD,"6480642.31","419270.31",2022/04/26 21:00:00.000,MESILANE
519035.76,6584805.71,EE40253,HARJU MAAKOND,HARKU VALD,"6584805.71","519035.76",2022/04/27 21:00:00.000,
534713.11,6560352.87,EE40254,RAPLA MAAKOND,KOHILA VALD,"6560352.87","534713.11",2022/04/27 21:00:00.000,
527304.21,6588872.97,EE40255,HARJU MAAKOND,HARKU VALD,"6588872.97","527304.21",2022/04/27 21:00:00.000,
629342.47,6554302.16,EE40256,LÄÄNE-VIRU MAAKOND,VÄIKE-MAARJA VALD,"6554302.16","629342.47",2022/04/27 21:00:00.000,MESILANE
433376.97,6529417.96,EE40257,HIIU MAAKOND,HIIUMAA VALD,"6529417.96","433376.97",2022/04/27 21:00:00.000,VEIS
653088.77,6580969.45,EE40259,LÄÄNE-VIRU MAAKOND,VINNI VALD,"6580969.45","653088.77",2022/04/27 21:00:00.000,MESILANE
406839.97,6471845.52,EE40272,SAARE MAAKOND,SAAREMAA VALD,"6471845.52","406839.97",2022/04/27 21:00:00.000,LAMMAS
563583.97,6594256.7,EE40273,HARJU MAAKOND,JÕELÄHTME VALD,"6594256.7","563583.97",2022/04/27 21:00:00.000,MESILANE
445821.66,6491037.45,EE40276,SAARE MAAKOND,SAAREMAA VALD,"6491037.45","445821.66",2022/04/27 21:00:00.000,MESILANE
441734.35,6493075.25,EE40277,SAARE MAAKOND,SAAREMAA VALD,"6493075.25","441734.35",2022/04/27 21:00:00.000,MESILANE
561316.75,6579333.27,EE40279,HARJU MAAKOND,RAASIKU VALD,"6579333.27","561316.75",2022/04/27 21:00:00.000,MESILANE
455045.0,6500002.17,EE40284,SAARE MAAKOND,MUHU VALD,"6500002.17","455045",2022/04/27 21:00:00.000,MESILANE
456176,6499357,EE40286,SAARE MAAKOND,MUHU VALD,"6499357","456176",2022/04/27 21:00:00.000,MESILANE
638074.48,6571741.05,EE40287,LÄÄNE-VIRU MAAKOND,VINNI VALD,"6571741.05","638074.48",2022/04/28 21:00:00.000,MESILANE
634978.82,6572315.61,EE40288,LÄÄNE-VIRU MAAKOND,VINNI VALD,"6572315.61","634978.82",2022/04/28 21:00:00.000,MESILANE
448316.35,6477349.71,EE40290,SAARE MAAKOND,SAAREMAA VALD,"6477349.71","448316.35",2022/04/28 21:00:00.000,VEIS
401395.62,6461656.19,EE40292,SAARE MAAKOND,SAAREMAA VALD,"6461656.19","401395.62",2022/04/28 21:00:00.000,VEIS
448316.35,6477349.71,EE40293,SAARE MAAKOND,SAAREMAA VALD,"6477349.71","448316.35",2022/04/28 21:00:00.000,VEIS
448316.35,6477349.71,EE40295,SAARE MAAKOND,SAAREMAA VALD,"6477349.71","448316.35",2022/04/28 21:00:00.000,VEIS
549053.23,6580974.79,EE40296,HARJU MAAKOND,RAE VALD,"6580974.79","549053.23",2022/04/28 21:00:00.000,MESILANE
557089.66,6583761.94,EE40298,HARJU MAAKOND,RAASIKU VALD,"6583761.94","557089.66",2022/04/28 21:00:00.000,KIMALANE
535852.58,6563201.3,EE40299,RAPLA MAAKOND,KOHILA VALD,"6563201.3","535852.58",2022/04/28 21:00:00.000,"MESILANE;MUNAKANA"
401395.62,6461656.19,EE40300,SAARE MAAKOND,SAAREMAA VALD,"6461656.19","401395.62",2022/04/28 21:00:00.000,VEIS
585890.09,6573897.25,EE40302,HARJU MAAKOND,ANIJA VALD,"6573897.25","585890.09",2022/04/28 21:00:00.000,LAMMAS
427152.21,6540819.73,EE40303,HIIU MAAKOND,HIIUMAA VALD,"6540819.73","427152.21",2022/04/28 21:00:00.000,MESILANE
401395.62,6461656.19,EE40304,SAARE MAAKOND,SAAREMAA VALD,"6461656.19","401395.62",2022/04/28 21:00:00.000,VEIS
633480.07,6555191.56,EE40315,LÄÄNE-VIRU MAAKOND,VÄIKE-MAARJA VALD,"6555191.56","633480.07",2022/04/28 21:00:00.000,MESILANE
633480.07,6555191.56,EE40316,LÄÄNE-VIRU MAAKOND,VÄIKE-MAARJA VALD,"6555191.56","633480.07",2022/04/28 21:00:00.000,MESILANE
633041.45,6553698.19,EE40317,LÄÄNE-VIRU MAAKOND,VÄIKE-MAARJA VALD,"6553698.19","633041.45",2022/04/28 21:00:00.000,MESILANE
384508.95,6461056.71,EE40320,SAARE MAAKOND,SAAREMAA VALD,"6461056.71","384508.95",2022/04/28 21:00:00.000,MESILANE
448316.35,6477349.71,EE40322,SAARE MAAKOND,SAAREMAA VALD,"6477349.71","448316.35",2022/04/28 21:00:00.000,VEIS
421702.16,6456179.35,EE40327,SAARE MAAKOND,SAAREMAA VALD,"6456179.35","421702.16",2022/04/28 21:00:00.000,MESILANE
538960.16,6567163.33,EE40332,HARJU MAAKOND,SAKU VALD,"6567163.33","538960.16",2022/04/28 21:00:00.000,MESILANE
639296.17,6518519.67,EE40339,JÕGEVA MAAKOND,JÕGEVA VALD,"6518519.67","639296.17",2022/04/28 21:00:00.000,MESILANE
654109.23,6524010.47,EE40357,JÕGEVA MAAKOND,JÕGEVA VALD,"6524010.47","654109.23",2022/04/28 21:00:00.000,MESILANE
610547.4,6588227.89,EE40363,LÄÄNE-VIRU MAAKOND,KADRINA VALD,"6588227.89","610547.4",2022/04/28 21:00:00.000,MESILANE
620503.71,6602806.94,EE40365,LÄÄNE-VIRU MAAKOND,HALJALA VALD,"6602806.94","620503.71",2022/04/28 21:00:00.000,MESILANE
523302.02,6576334.57,EE40373,HARJU MAAKOND,LÄÄNE-HARJU VALD,"6576334.57","523302.02",2022/04/29 21:00:00.000,MESILANE
538045,6591488,EE40374,HARJU MAAKOND,TALLINN,"6591488","538045",2022/04/29 21:00:00.000,MESILANE
647367.01,6558133.74,EE40382,LÄÄNE-VIRU MAAKOND,VINNI VALD,"6558133.74","647367.01",2022/04/29 21:00:00.000,MESILANE
565001.17,6555455.09,EE40383,HARJU MAAKOND,KOSE VALD,"6555455.09","565001.17",2022/04/29 21:00:00.000,MESILANE
520773.32,6524594.23,EE40384,RAPLA MAAKOND,MÄRJAMAA VALD,"6524594.23","520773.32",2022/04/29 21:00:00.000,MESILANE
459104.76,6476734.66,EE40385,SAARE MAAKOND,SAAREMAA VALD,"6476734.66","459104.76",2022/04/29 21:00:00.000,MESILANE
442969.13,6471015.55,EE40389,SAARE MAAKOND,SAAREMAA VALD,"6471015.55","442969.13",2022/04/29 21:00:00.000,MESILANE
564157.83,6590237.46,EE40392,HARJU MAAKOND,JÕELÄHTME VALD,"6590237.46","564157.83",2022/04/29 21:00:00.000,"HOBUNE;MESILANE"
413218.12,6458541.61,EE40393,SAARE MAAKOND,SAAREMAA VALD,"6458541.61","413218.12",2022/04/29 21:00:00.000,MESILANE
518379.22,6576722.59,EE40394,HARJU MAAKOND,LÄÄNE-HARJU VALD,"6576722.59","518379.22",2022/04/29 21:00:00.000,VEIS
564533.63,6586213.29,EE40398,HARJU MAAKOND,JÕELÄHTME VALD,"6586213.29","564533.63",2022/04/29 21:00:00.000,MESILANE
435574.74,6464716.24,EE40399,SAARE MAAKOND,SAAREMAA VALD,"6464716.24","435574.74",2022/04/29 21:00:00.000,MESILANE
538401.91,6587327.64,EE40401,HARJU MAAKOND,TALLINN,"6587327.64","538401.91",2022/04/29 21:00:00.000,MESILANE
385025.15,6465714.07,EE40403,SAARE MAAKOND,SAAREMAA VALD,"6465714.07","385025.15",2022/04/29 21:00:00.000,MESILANE
414884.65,6493290.39,EE40404,SAARE MAAKOND,SAAREMAA VALD,"6493290.39","414884.65",2022/04/29 21:00:00.000,MESILANE
523027.09,6562040.68,EE40406,HARJU MAAKOND,SAUE VALD,"6562040.68","523027.09",2022/04/29 21:00:00.000,MESILANE
582406.41,6529043.24,EE40407,JÄRVA MAAKOND,TÜRI VALD,"6529043.24","582406.41",2022/04/29 21:00:00.000,MESILANE
525315.76,6570027.0,EE40409,HARJU MAAKOND,SAUE VALD,"6570027","525315.76",2022/04/29 21:00:00.000,VEIS
538415.29,6587300.37,EE40413,HARJU MAAKOND,TALLINN,"6587300.37","538415.29",2022/04/29 21:00:00.000,MESILANE
521852.89,6564804.63,EE40415,HARJU MAAKOND,SAUE VALD,"6564804.63","521852.89",2022/04/29 21:00:00.000,MESILANE
518300.86,6521386.27,EE40421,RAPLA MAAKOND,MÄRJAMAA VALD,"6521386.27","518300.86",2022/04/30 21:00:00.000,MESILANE
568765,6571862,EE40422,HARJU MAAKOND,RAASIKU VALD,"6571862","568765",2022/04/30 21:00:00.000,MESILANE
617164.45,6559846.32,EE40424,LÄÄNE-VIRU MAAKOND,TAPA VALD,"6559846.32","617164.45",2022/04/30 21:00:00.000,MESILANE
623583.93,6546145.09,EE40425,LÄÄNE-VIRU MAAKOND,VÄIKE-MAARJA VALD,"6546145.09","623583.93",2022/04/30 21:00:00.000,MESILANE
585021.95,6534824.08,EE40427,JÄRVA MAAKOND,TÜRI VALD,"6534824.08","585021.95",2022/04/30 21:00:00.000,MESILANE
653357.09,6577793.33,EE40428,LÄÄNE-VIRU MAAKOND,VINNI VALD,"6577793.33","653357.09",2022/04/30 21:00:00.000,MESILANE
645803.77,6577192.6,EE40429,LÄÄNE-VIRU MAAKOND,VINNI VALD,"6577192.6","645803.77",2022/05/01 21:00:00.000,MESILANE
421747.34,6462712.19,EE40435,SAARE MAAKOND,SAAREMAA VALD,"6462712.19","421747.34",2022/05/01 21:00:00.000,LAMMAS
442681.14,6490584.02,EE40436,SAARE MAAKOND,SAAREMAA VALD,"6490584.02","442681.14",2022/05/01 21:00:00.000,
517466.21,6581801.64,EE40437,HARJU MAAKOND,LÄÄNE-HARJU VALD,"6581801.64","517466.21",2022/05/01 21:00:00.000,MESILANE
512007.35,6583635.46,EE40438,HARJU MAAKOND,LÄÄNE-HARJU VALD,"6583635.46","512007.35",2022/05/01 21:00:00.000,MESILANE
646685.84,6578698.95,EE40439,LÄÄNE-VIRU MAAKOND,VINNI VALD,"6578698.95","646685.84",2022/05/01 21:00:00.000,MESILANE
728634.93,6586003.46,EE40448,IDA-VIRU MAAKOND,NARVA-JÕESUU LINN,"6586003.46","728634.93",2022/05/02 21:00:00.000,HOBUNE
530722.14,6576891.81,EE40453,HARJU MAAKOND,SAUE VALD,"6576891.81","530722.14",2022/05/02 21:00:00.000,HOBUNE
633616.18,6539517.45,EE40454,LÄÄNE-VIRU MAAKOND,VÄIKE-MAARJA VALD,"6539517.45","633616.18",2022/05/02 21:00:00.000,HOBUNE
527582.51,6580183.8,EE40455,HARJU MAAKOND,SAUE VALD,"6580183.8","527582.51",2022/05/02 21:00:00.000,MESILANE
548778.97,6537902.5,EE40457,RAPLA MAAKOND,RAPLA VALD,"6537902.5","548778.97",2022/05/02 21:00:00.000,
528934.44,6566075.04,EE40463,HARJU MAAKOND,SAUE VALD,"6566075.04","528934.44",2022/05/03 21:00:00.000,HOBUNE
623591.19,6592645.02,EE40464,LÄÄNE-VIRU MAAKOND,HALJALA VALD,"6592645.02","623591.19",2022/05/03 21:00:00.000,MESILANE
432805.68,6517616.19,EE40465,HIIU MAAKOND,HIIUMAA VALD,"6517616.19","432805.68",2022/05/03 21:00:00.000,MESILANE
434875.69,6478639.5,EE40466,SAARE MAAKOND,SAAREMAA VALD,"6478639.5","434875.69",2022/05/03 21:00:00.000,VEIS
433800.17,6525662.36,EE40467,HIIU MAAKOND,HIIUMAA VALD,"6525662.36","433800.17",2022/05/03 21:00:00.000,MESILANE
447637.61,6481079.96,EE40468,SAARE MAAKOND,SAAREMAA VALD,"6481079.96","447637.61",2022/05/03 21:00:00.000,MESILANE
438524.51,6479653.6,EE40469,SAARE MAAKOND,SAAREMAA VALD,"6479653.6","438524.51",2022/05/03 21:00:00.000,MESILANE
445386.64,6478991.89,EE40470,SAARE MAAKOND,SAAREMAA VALD,"6478991.89","445386.64",2022/05/03 21:00:00.000,MESILANE
439323.37,6480058.0,EE40471,SAARE MAAKOND,SAAREMAA VALD,"6480058","439323.37",2022/05/03 21:00:00.000,MESILANE
502009.84,6571382.58,EE40473,HARJU MAAKOND,LÄÄNE-HARJU VALD,"6571382.58","502009.84",2022/05/04 21:00:00.000,LAMMAS
552850,6575352,EE40474,HARJU MAAKOND,RAE VALD,"6575352","552850",2022/05/04 21:00:00.000,MESILANE
642458.15,6565144.68,EE40475,LÄÄNE-VIRU MAAKOND,VINNI VALD,"6565144.68","642458.15",2022/05/04 21:00:00.000,MUNAKANA
403544.68,6529920.86,EE40476,HIIU MAAKOND,HIIUMAA VALD,"6529920.86","403544.68",2022/05/04 21:00:00.000,MESILANE
565532.78,6573068.15,EE40478,HARJU MAAKOND,RAASIKU VALD,"6573068.15","565532.78",2022/05/04 21:00:00.000,HOBUNE
565532.78,6573068.15,EE40479,HARJU MAAKOND,RAASIKU VALD,"6573068.15","565532.78",2022/05/04 21:00:00.000,HOBUNE
626505.58,6602371.14,EE40480,LÄÄNE-VIRU MAAKOND,HALJALA VALD,"6602371.14","626505.58",2022/05/04 21:00:00.000,MESILANE
637400.71,6601240.14,EE40481,LÄÄNE-VIRU MAAKOND,HALJALA VALD,"6601240.14","637400.71",2022/05/04 21:00:00.000,MESILANE
566016.52,6573080.35,EE40482,HARJU MAAKOND,RAASIKU VALD,"6573080.35","566016.52",2022/05/04 21:00:00.000,HOBUNE
614847.97,6524402.97,EE40483,JÄRVA MAAKOND,JÄRVA VALD,"6524402.97","614847.97",2022/05/05 21:00:00.000,VEIS
631168.87,6591634.68,EE40484,LÄÄNE-VIRU MAAKOND,HALJALA VALD,"6591634.68","631168.87",2022/05/05 21:00:00.000,LIND
547125.01,6574345.48,EE40485,HARJU MAAKOND,KIILI VALD,"6574345.48","547125.01",2022/05/05 21:00:00.000,MESILANE
545116.21,6544449.31,EE40490,RAPLA MAAKOND,RAPLA VALD,"6544449.31","545116.21",2022/05/07 21:00:00.000,MESILANE
413291.21,6508002.22,EE40491,HIIU MAAKOND,HIIUMAA VALD,"6508002.22","413291.21",2022/05/08 21:00:00.000,VEIS
684181.9,6583268.69,EE40494,IDA-VIRU MAAKOND,TOILA VALD,"6583268.69","684181.9",2022/05/08 21:00:00.000,HOBUNE
531535.74,6541113.71,EE40496,RAPLA MAAKOND,MÄRJAMAA VALD,"6541113.71","531535.74",2022/05/09 21:00:00.000,MESILANE
727558.86,6585006.87,EE40497,IDA-VIRU MAAKOND,NARVA-JÕESUU LINN,"6585006.87","727558.86",2022/05/09 21:00:00.000,"HANI;KUULIK;VEIS"
518133.2,6573523.56,EE40498,HARJU MAAKOND,LÄÄNE-HARJU VALD,"6573523.56","518133.2",2022/05/09 21:00:00.000,MESILANE
701811.23,6589855.43,EE40499,IDA-VIRU MAAKOND,TOILA VALD,"6589855.43","701811.23",2022/05/09 21:00:00.000,VEIS
409679.31,6535352.16,EE40501,HIIU MAAKOND,HIIUMAA VALD,"6535352.16","409679.31",2022/05/10 21:00:00.000,"HOBUNE;LAMMAS"
428156.85,6540773.51,EE40506,HIIU MAAKOND,HIIUMAA VALD,"6540773.51","428156.85",2022/05/10 21:00:00.000,MESILANE
557729.14,6558280.81,EE40507,HARJU MAAKOND,KOSE VALD,"6558280.81","557729.14",2022/05/10 21:00:00.000,MESILANE
559402.29,6560927.39,EE40508,HARJU MAAKOND,KOSE VALD,"6560927.39","559402.29",2022/05/10 21:00:00.000,MESILANE
492133.98,6537100.1,EE40511,LÄÄNE MAAKOND,LÄÄNE-NIGULA VALD,"6537100.1","492133.98",2022/05/11 21:00:00.000,HOBUNE
561632.88,6592201.77,EE40512,HARJU MAAKOND,JÕELÄHTME VALD,"6592201.77","561632.88",2022/05/11 21:00:00.000,HOBUNE
431113.67,6466801.61,EE40515,SAARE MAAKOND,SAAREMAA VALD,"6466801.61","431113.67",2022/05/11 21:00:00.000,
430644.48,6459032.78,EE40516,SAARE MAAKOND,SAAREMAA VALD,"6459032.78","430644.48",2022/05/11 21:00:00.000,VEIS
539362.79,6583057.9,EE40517,HARJU MAAKOND,TALLINN,"6583057.9","539362.79",2022/05/12 21:00:00.000,MESILANE
564263.12,6582896.5,EE40518,HARJU MAAKOND,JÕELÄHTME VALD,"6582896.5","564263.12",2022/05/12 21:00:00.000,MESILANE
522671.24,6591237.37,EE40520,HARJU MAAKOND,HARKU VALD,"6591237.37","522671.24",2022/05/12 21:00:00.000,MESILANE
576069.22,6564255.16,EE40522,HARJU MAAKOND,ANIJA VALD,"6564255.16","576069.22",2022/05/12 21:00:00.000,HOBUNE
633027.91,6595059.42,EE40524,LÄÄNE-VIRU MAAKOND,HALJALA VALD,"6595059.42","633027.91",2022/05/12 21:00:00.000,MESILANE
605237.9,6562765.47,EE40527,JÄRVA MAAKOND,JÄRVA VALD,"6562765.47","605237.9",2022/05/13 21:00:00.000,MESILANE
532776.55,6579832.24,EE40528,HARJU MAAKOND,SAUE VALD,"6579832.24","532776.55",2022/05/13 21:00:00.000,LAMMAS
661681.25,6552135.68,EE40531,IDA-VIRU MAAKOND,ALUTAGUSE VALD,"6552135.68","661681.25",2022/05/14 21:00:00.000,MESILANE
659986.17,6555277.92,EE40532,LÄÄNE-VIRU MAAKOND,VINNI VALD,"6555277.92","659986.17",2022/05/14 21:00:00.000,MESILANE
663015.37,6553931.05,EE40533,IDA-VIRU MAAKOND,ALUTAGUSE VALD,"6553931.05","663015.37",2022/05/14 21:00:00.000,MESILANE
664013.92,6553977.75,EE40534,IDA-VIRU MAAKOND,ALUTAGUSE VALD,"6553977.75","664013.92",2022/05/14 21:00:00.000,MESILANE
665214.21,6551761.74,EE40535,IDA-VIRU MAAKOND,ALUTAGUSE VALD,"6551761.74","665214.21",2022/05/14 21:00:00.000,MESILANE
665546.38,6546456.45,EE40536,JÕGEVA MAAKOND,MUSTVEE VALD,"6546456.45","665546.38",2022/05/14 21:00:00.000,MESILANE
671679.02,6554995.92,EE40537,IDA-VIRU MAAKOND,ALUTAGUSE VALD,"6554995.92","671679.02",2022/05/14 21:00:00.000,MESILANE
672821.92,6555341.6,EE40538,IDA-VIRU MAAKOND,ALUTAGUSE VALD,"6555341.6","672821.92",2022/05/14 21:00:00.000,MESILANE
663435.41,6555730.11,EE40539,IDA-VIRU MAAKOND,ALUTAGUSE VALD,"6555730.11","663435.41",2022/05/14 21:00:00.000,MESILANE
666369.12,6553810.83,EE40540,IDA-VIRU MAAKOND,ALUTAGUSE VALD,"6553810.83","666369.12",2022/05/14 21:00:00.000,MESILANE
