"Aasta","Kaubagrupp","Kuu","Tarbijahinnaindeks"
1998,"Kokku","Jaanuar",105.58
1998,"Kokku","Veebruar",106.59
1998,"Kokku","Märts",107.43
1998,"Kokku","Aprill",107.9
1998,"Kokku","Mai",108.28
1998,"Kokku","Juuni",108.48
1998,"Kokku","Juuli",109.1
1998,"Kokku","August",108.95
1998,"Kokku","September",108.89
1998,"Kokku","Oktoober",109.07
1998,"Kokku","November",109.05
1998,"Kokku","Detsember",109.17
1998,"Toit ja mittealkohoolsed joogid","Jaanuar",104.15
1998,"Toit ja mittealkohoolsed joogid","Veebruar",105.23
1998,"Toit ja mittealkohoolsed joogid","Märts",105.89
1998,"Toit ja mittealkohoolsed joogid","Aprill",106.37
1998,"Toit ja mittealkohoolsed joogid","Mai",106.37
1998,"Toit ja mittealkohoolsed joogid","Juuni",106.27
1998,"Toit ja mittealkohoolsed joogid","Juuli",106.49
1998,"Toit ja mittealkohoolsed joogid","August",105.78
1998,"Toit ja mittealkohoolsed joogid","September",104.19
1998,"Toit ja mittealkohoolsed joogid","Oktoober",103.49
1998,"Toit ja mittealkohoolsed joogid","November",102.7
1998,"Toit ja mittealkohoolsed joogid","Detsember",101.84
1998,"Alkohoolsed joogid ja tubakatooted","Jaanuar",105.72
1998,"Alkohoolsed joogid ja tubakatooted","Veebruar",108.73
1998,"Alkohoolsed joogid ja tubakatooted","Märts",110.43
1998,"Alkohoolsed joogid ja tubakatooted","Aprill",111.57
1998,"Alkohoolsed joogid ja tubakatooted","Mai",112.75
1998,"Alkohoolsed joogid ja tubakatooted","Juuni",113.56
1998,"Alkohoolsed joogid ja tubakatooted","Juuli",113.64
1998,"Alkohoolsed joogid ja tubakatooted","August",113.74
1998,"Alkohoolsed joogid ja tubakatooted","September",113.78
1998,"Alkohoolsed joogid ja tubakatooted","Oktoober",114.52
1998,"Alkohoolsed joogid ja tubakatooted","November",115.43
1998,"Alkohoolsed joogid ja tubakatooted","Detsember",116.15
1998,"Riietus ja jalatsid","Jaanuar",106.92
1998,"Riietus ja jalatsid","Veebruar",107.63
1998,"Riietus ja jalatsid","Märts",108.51
1998,"Riietus ja jalatsid","Aprill",109.93
1998,"Riietus ja jalatsid","Mai",110.61
1998,"Riietus ja jalatsid","Juuni",111.16
1998,"Riietus ja jalatsid","Juuli",111.65
1998,"Riietus ja jalatsid","August",112.62
1998,"Riietus ja jalatsid","September",114.35
1998,"Riietus ja jalatsid","Oktoober",115.97
1998,"Riietus ja jalatsid","November",117.21
1998,"Riietus ja jalatsid","Detsember",117.97
1998,"Eluase","Jaanuar",107.45
1998,"Eluase","Veebruar",108.91
1998,"Eluase","Märts",109.63
1998,"Eluase","Aprill",109.65
1998,"Eluase","Mai",110.47
1998,"Eluase","Juuni",110.45
1998,"Eluase","Juuli",112.22
1998,"Eluase","August",112.28
1998,"Eluase","September",112.6
1998,"Eluase","Oktoober",113.14
1998,"Eluase","November",113.68
1998,"Eluase","Detsember",114.11
1998,"Majapidamine","Jaanuar",101.62
1998,"Majapidamine","Veebruar",102.22
1998,"Majapidamine","Märts",102.76
1998,"Majapidamine","Aprill",103.26
1998,"Majapidamine","Mai",103.76
1998,"Majapidamine","Juuni",103.76
1998,"Majapidamine","Juuli",103.84
1998,"Majapidamine","August",103.9
1998,"Majapidamine","September",104.07
1998,"Majapidamine","Oktoober",104.17
1998,"Majapidamine","November",104.19
1998,"Majapidamine","Detsember",104.38
1998,"Tervishoid","Jaanuar",103.48
1998,"Tervishoid","Veebruar",103.95
1998,"Tervishoid","Märts",103.92
1998,"Tervishoid","Aprill",104.23
1998,"Tervishoid","Mai",104.54
1998,"Tervishoid","Juuni",104.61
1998,"Tervishoid","Juuli",104.7
1998,"Tervishoid","August",105.13
1998,"Tervishoid","September",105.68
1998,"Tervishoid","Oktoober",106.29
1998,"Tervishoid","November",106.93
1998,"Tervishoid","Detsember",107.57
1998,"Transport","Jaanuar",108.3
1998,"Transport","Veebruar",108.56
1998,"Transport","Märts",108.59
1998,"Transport","Aprill",109.13
1998,"Transport","Mai",109.64
1998,"Transport","Juuni",110.04
1998,"Transport","Juuli",110.92
1998,"Transport","August",110.3
1998,"Transport","September",109.77
1998,"Transport","Oktoober",109.63
1998,"Transport","November",109.1
1998,"Transport","Detsember",111.25
1998,"Side","Jaanuar",103.76
1998,"Side","Veebruar",103.92
1998,"Side","Märts",111.94
1998,"Side","Aprill",111.94
1998,"Side","Mai",111.94
1998,"Side","Juuni",111.94
1998,"Side","Juuli",111.94
1998,"Side","August",111.94
1998,"Side","September",111.87
1998,"Side","Oktoober",115.3
1998,"Side","November",115.3
1998,"Side","Detsember",115.21
1998,"Vaba aeg","Jaanuar",104.4
1998,"Vaba aeg","Veebruar",104.49
1998,"Vaba aeg","Märts",105.04
1998,"Vaba aeg","Aprill",105.13
1998,"Vaba aeg","Mai",105.2
1998,"Vaba aeg","Juuni",106.14
1998,"Vaba aeg","Juuli",106.1
1998,"Vaba aeg","August",105.93
1998,"Vaba aeg","September",107.01
1998,"Vaba aeg","Oktoober",106.55
1998,"Vaba aeg","November",106.04
1998,"Vaba aeg","Detsember",106.47
1998,"Haridus ja lasteasutused","Jaanuar",114.72
1998,"Haridus ja lasteasutused","Veebruar",114.88
1998,"Haridus ja lasteasutused","Märts",114.86
1998,"Haridus ja lasteasutused","Aprill",115
1998,"Haridus ja lasteasutused","Mai",115.12
1998,"Haridus ja lasteasutused","Juuni",115.16
1998,"Haridus ja lasteasutused","Juuli",115.14
1998,"Haridus ja lasteasutused","August",115.18
1998,"Haridus ja lasteasutused","September",125.63
1998,"Haridus ja lasteasutused","Oktoober",125.66
1998,"Haridus ja lasteasutused","November",125.76
1998,"Haridus ja lasteasutused","Detsember",125.8
1998,"Söömine väljaspool kodu, majutus","Jaanuar",107.56
1998,"Söömine väljaspool kodu, majutus","Veebruar",108.09
1998,"Söömine väljaspool kodu, majutus","Märts",109.19
1998,"Söömine väljaspool kodu, majutus","Aprill",110.79
1998,"Söömine väljaspool kodu, majutus","Mai",110.96
1998,"Söömine väljaspool kodu, majutus","Juuni",111.45
1998,"Söömine väljaspool kodu, majutus","Juuli",112.39
1998,"Söömine väljaspool kodu, majutus","August",112.98
1998,"Söömine väljaspool kodu, majutus","September",114.96
1998,"Söömine väljaspool kodu, majutus","Oktoober",117.38
1998,"Söömine väljaspool kodu, majutus","November",117.97
1998,"Söömine väljaspool kodu, majutus","Detsember",118.55
1998,"Mitmesugused kaubad ja teenused","Jaanuar",105.11
1998,"Mitmesugused kaubad ja teenused","Veebruar",105.62
1998,"Mitmesugused kaubad ja teenused","Märts",106.15
1998,"Mitmesugused kaubad ja teenused","Aprill",106.22
1998,"Mitmesugused kaubad ja teenused","Mai",106.29
1998,"Mitmesugused kaubad ja teenused","Juuni",107.35
1998,"Mitmesugused kaubad ja teenused","Juuli",108.13
1998,"Mitmesugused kaubad ja teenused","August",108.63
1998,"Mitmesugused kaubad ja teenused","September",109.06
1998,"Mitmesugused kaubad ja teenused","Oktoober",109.22
1998,"Mitmesugused kaubad ja teenused","November",109.44
1998,"Mitmesugused kaubad ja teenused","Detsember",109.81
1999,"Kokku","Jaanuar",110.44
1999,"Kokku","Veebruar",110.74
1999,"Kokku","Märts",111.25
1999,"Kokku","Aprill",111.53
1999,"Kokku","Mai",111.9
1999,"Kokku","Juuni",111.88
1999,"Kokku","Juuli",111.93
1999,"Kokku","August",111.74
1999,"Kokku","September",111.94
1999,"Kokku","Oktoober",112.15
1999,"Kokku","November",112.51
1999,"Kokku","Detsember",113.41
1999,"Toit ja mittealkohoolsed joogid","Jaanuar",102.02
1999,"Toit ja mittealkohoolsed joogid","Veebruar",101.77
1999,"Toit ja mittealkohoolsed joogid","Märts",101.77
1999,"Toit ja mittealkohoolsed joogid","Aprill",101.56
1999,"Toit ja mittealkohoolsed joogid","Mai",101.29
1999,"Toit ja mittealkohoolsed joogid","Juuni",101.15
1999,"Toit ja mittealkohoolsed joogid","Juuli",100.74
1999,"Toit ja mittealkohoolsed joogid","August",99.4
1999,"Toit ja mittealkohoolsed joogid","September",99.12
1999,"Toit ja mittealkohoolsed joogid","Oktoober",99.89
1999,"Toit ja mittealkohoolsed joogid","November",100.7
1999,"Toit ja mittealkohoolsed joogid","Detsember",101.68
1999,"Alkohoolsed joogid ja tubakatooted","Jaanuar",117.32
1999,"Alkohoolsed joogid ja tubakatooted","Veebruar",118.41
1999,"Alkohoolsed joogid ja tubakatooted","Märts",119.17
1999,"Alkohoolsed joogid ja tubakatooted","Aprill",119.6
1999,"Alkohoolsed joogid ja tubakatooted","Mai",119.55
1999,"Alkohoolsed joogid ja tubakatooted","Juuni",119.38
1999,"Alkohoolsed joogid ja tubakatooted","Juuli",119.54
1999,"Alkohoolsed joogid ja tubakatooted","August",120.49
1999,"Alkohoolsed joogid ja tubakatooted","September",120.8
1999,"Alkohoolsed joogid ja tubakatooted","Oktoober",120.97
1999,"Alkohoolsed joogid ja tubakatooted","November",121.35
1999,"Alkohoolsed joogid ja tubakatooted","Detsember",120.97
1999,"Riietus ja jalatsid","Jaanuar",117.86
1999,"Riietus ja jalatsid","Veebruar",117.06
1999,"Riietus ja jalatsid","Märts",117.37
1999,"Riietus ja jalatsid","Aprill",118.79
1999,"Riietus ja jalatsid","Mai",119.43
1999,"Riietus ja jalatsid","Juuni",119.58
1999,"Riietus ja jalatsid","Juuli",119.63
1999,"Riietus ja jalatsid","August",120.06
1999,"Riietus ja jalatsid","September",120.8
1999,"Riietus ja jalatsid","Oktoober",122.13
1999,"Riietus ja jalatsid","November",122.35
1999,"Riietus ja jalatsid","Detsember",122.46
1999,"Eluase","Jaanuar",118.58
1999,"Eluase","Veebruar",119.12
1999,"Eluase","Märts",120.82
1999,"Eluase","Aprill",120.78
1999,"Eluase","Mai",120.79
1999,"Eluase","Juuni",120.97
1999,"Eluase","Juuli",121.09
1999,"Eluase","August",121.32
1999,"Eluase","September",121.27
1999,"Eluase","Oktoober",120.26
1999,"Eluase","November",120.26
1999,"Eluase","Detsember",121.05
1999,"Majapidamine","Jaanuar",104.21
1999,"Majapidamine","Veebruar",104.47
1999,"Majapidamine","Märts",104.35
1999,"Majapidamine","Aprill",104.36
1999,"Majapidamine","Mai",104.42
1999,"Majapidamine","Juuni",104.44
1999,"Majapidamine","Juuli",104.22
1999,"Majapidamine","August",104.31
1999,"Majapidamine","September",104.24
1999,"Majapidamine","Oktoober",104.24
1999,"Majapidamine","November",104.06
1999,"Majapidamine","Detsember",103.74
1999,"Tervishoid","Jaanuar",107.96
1999,"Tervishoid","Veebruar",110.59
1999,"Tervishoid","Märts",111.2
1999,"Tervishoid","Aprill",111.71
1999,"Tervishoid","Mai",112.04
1999,"Tervishoid","Juuni",112.57
1999,"Tervishoid","Juuli",112.72
1999,"Tervishoid","August",112.82
1999,"Tervishoid","September",112.94
1999,"Tervishoid","Oktoober",113.98
1999,"Tervishoid","November",114.28
1999,"Tervishoid","Detsember",114.48
1999,"Transport","Jaanuar",113.32
1999,"Transport","Veebruar",113.28
1999,"Transport","Märts",114.17
1999,"Transport","Aprill",116.48
1999,"Transport","Mai",117.09
1999,"Transport","Juuni",116.86
1999,"Transport","Juuli",118
1999,"Transport","August",119.53
1999,"Transport","September",120.74
1999,"Transport","Oktoober",120.41
1999,"Transport","November",120.75
1999,"Transport","Detsember",127.16
1999,"Side","Jaanuar",115.3
1999,"Side","Veebruar",124.94
1999,"Side","Märts",124.94
1999,"Side","Aprill",124.94
1999,"Side","Mai",140.19
1999,"Side","Juuni",140.19
1999,"Side","Juuli",140.19
1999,"Side","August",140.43
1999,"Side","September",140.43
1999,"Side","Oktoober",140.43
1999,"Side","November",140.43
1999,"Side","Detsember",138.94
1999,"Vaba aeg","Jaanuar",105.88
1999,"Vaba aeg","Veebruar",104.6
1999,"Vaba aeg","Märts",104.18
1999,"Vaba aeg","Aprill",104.53
1999,"Vaba aeg","Mai",104.73
1999,"Vaba aeg","Juuni",104.5
1999,"Vaba aeg","Juuli",105.59
1999,"Vaba aeg","August",105.65
1999,"Vaba aeg","September",104.59
1999,"Vaba aeg","Oktoober",105
1999,"Vaba aeg","November",105.28
1999,"Vaba aeg","Detsember",105.67
1999,"Haridus ja lasteasutused","Jaanuar",126.85
1999,"Haridus ja lasteasutused","Veebruar",129.1
1999,"Haridus ja lasteasutused","Märts",129.12
1999,"Haridus ja lasteasutused","Aprill",129.13
1999,"Haridus ja lasteasutused","Mai",129.15
1999,"Haridus ja lasteasutused","Juuni",128.63
1999,"Haridus ja lasteasutused","Juuli",128.67
1999,"Haridus ja lasteasutused","August",128.62
1999,"Haridus ja lasteasutused","September",139.32
1999,"Haridus ja lasteasutused","Oktoober",139.39
1999,"Haridus ja lasteasutused","November",139.37
1999,"Haridus ja lasteasutused","Detsember",139.49
1999,"Söömine väljaspool kodu, majutus","Jaanuar",119.13
1999,"Söömine väljaspool kodu, majutus","Veebruar",120.2
1999,"Söömine väljaspool kodu, majutus","Märts",121.28
1999,"Söömine väljaspool kodu, majutus","Aprill",121.51
1999,"Söömine väljaspool kodu, majutus","Mai",122.04
1999,"Söömine väljaspool kodu, majutus","Juuni",122.27
1999,"Söömine väljaspool kodu, majutus","Juuli",122.29
1999,"Söömine väljaspool kodu, majutus","August",122.36
1999,"Söömine väljaspool kodu, majutus","September",123.78
1999,"Söömine väljaspool kodu, majutus","Oktoober",124.72
1999,"Söömine väljaspool kodu, majutus","November",124.9
1999,"Söömine väljaspool kodu, majutus","Detsember",125.22
1999,"Mitmesugused kaubad ja teenused","Jaanuar",111.39
1999,"Mitmesugused kaubad ja teenused","Veebruar",111.63
1999,"Mitmesugused kaubad ja teenused","Märts",111.86
1999,"Mitmesugused kaubad ja teenused","Aprill",112.73
1999,"Mitmesugused kaubad ja teenused","Mai",112.85
1999,"Mitmesugused kaubad ja teenused","Juuni",113.1
1999,"Mitmesugused kaubad ja teenused","Juuli",113.37
1999,"Mitmesugused kaubad ja teenused","August",113.63
1999,"Mitmesugused kaubad ja teenused","September",113.92
1999,"Mitmesugused kaubad ja teenused","Oktoober",114.12
1999,"Mitmesugused kaubad ja teenused","November",114.27
1999,"Mitmesugused kaubad ja teenused","Detsember",114.4
2000,"Kokku","Jaanuar",114.01
2000,"Kokku","Veebruar",114.05
2000,"Kokku","Märts",114.84
2000,"Kokku","Aprill",114.96
2000,"Kokku","Mai",115.15
2000,"Kokku","Juuni",115.47
2000,"Kokku","Juuli",116.53
2000,"Kokku","August",116.69
2000,"Kokku","September",117.18
2000,"Kokku","Oktoober",118.25
2000,"Kokku","November",118.95
2000,"Kokku","Detsember",119.14
2000,"Toit ja mittealkohoolsed joogid","Jaanuar",102.13
2000,"Toit ja mittealkohoolsed joogid","Veebruar",101.44
2000,"Toit ja mittealkohoolsed joogid","Märts",102.01
2000,"Toit ja mittealkohoolsed joogid","Aprill",101.96
2000,"Toit ja mittealkohoolsed joogid","Mai",102.2
2000,"Toit ja mittealkohoolsed joogid","Juuni",102.52
2000,"Toit ja mittealkohoolsed joogid","Juuli",103.78
2000,"Toit ja mittealkohoolsed joogid","August",103.9
2000,"Toit ja mittealkohoolsed joogid","September",103.88
2000,"Toit ja mittealkohoolsed joogid","Oktoober",104.97
2000,"Toit ja mittealkohoolsed joogid","November",105.32
2000,"Toit ja mittealkohoolsed joogid","Detsember",106.06
2000,"Alkohoolsed joogid ja tubakatooted","Jaanuar",120.96
2000,"Alkohoolsed joogid ja tubakatooted","Veebruar",122.58
2000,"Alkohoolsed joogid ja tubakatooted","Märts",123.66
2000,"Alkohoolsed joogid ja tubakatooted","Aprill",124.23
2000,"Alkohoolsed joogid ja tubakatooted","Mai",123.99
2000,"Alkohoolsed joogid ja tubakatooted","Juuni",123.29
2000,"Alkohoolsed joogid ja tubakatooted","Juuli",123.82
2000,"Alkohoolsed joogid ja tubakatooted","August",123.97
2000,"Alkohoolsed joogid ja tubakatooted","September",123.94
2000,"Alkohoolsed joogid ja tubakatooted","Oktoober",124.85
2000,"Alkohoolsed joogid ja tubakatooted","November",124.92
2000,"Alkohoolsed joogid ja tubakatooted","Detsember",125.19
2000,"Riietus ja jalatsid","Jaanuar",122.17
2000,"Riietus ja jalatsid","Veebruar",121.45
2000,"Riietus ja jalatsid","Märts",121.64
2000,"Riietus ja jalatsid","Aprill",122.58
2000,"Riietus ja jalatsid","Mai",122.94
2000,"Riietus ja jalatsid","Juuni",123.53
2000,"Riietus ja jalatsid","Juuli",123.55
2000,"Riietus ja jalatsid","August",123.94
2000,"Riietus ja jalatsid","September",124.84
2000,"Riietus ja jalatsid","Oktoober",125.81
2000,"Riietus ja jalatsid","November",126.79
2000,"Riietus ja jalatsid","Detsember",127.22
2000,"Eluase","Jaanuar",121.51
2000,"Eluase","Veebruar",121.93
2000,"Eluase","Märts",122.17
2000,"Eluase","Aprill",122.27
2000,"Eluase","Mai",122.23
2000,"Eluase","Juuni",122.61
2000,"Eluase","Juuli",124.38
2000,"Eluase","August",124.67
2000,"Eluase","September",125
2000,"Eluase","Oktoober",125.57
2000,"Eluase","November",126.29
2000,"Eluase","Detsember",126.38
2000,"Majapidamine","Jaanuar",103.83
2000,"Majapidamine","Veebruar",103.66
2000,"Majapidamine","Märts",103.83
2000,"Majapidamine","Aprill",103.97
2000,"Majapidamine","Mai",104.05
2000,"Majapidamine","Juuni",104.05
2000,"Majapidamine","Juuli",103.89
2000,"Majapidamine","August",104.16
2000,"Majapidamine","September",104.25
2000,"Majapidamine","Oktoober",104.27
2000,"Majapidamine","November",104.1
2000,"Majapidamine","Detsember",104.06
2000,"Tervishoid","Jaanuar",114.95
2000,"Tervishoid","Veebruar",115.13
2000,"Tervishoid","Märts",116.28
2000,"Tervishoid","Aprill",116.88
2000,"Tervishoid","Mai",117.27
2000,"Tervishoid","Juuni",118.22
2000,"Tervishoid","Juuli",118.67
2000,"Tervishoid","August",119.26
2000,"Tervishoid","September",120
2000,"Tervishoid","Oktoober",120.74
2000,"Tervishoid","November",121.64
2000,"Tervishoid","Detsember",122.48
2000,"Transport","Jaanuar",128.01
2000,"Transport","Veebruar",129.29
2000,"Transport","Märts",133.85
2000,"Transport","Aprill",133.56
2000,"Transport","Mai",134.41
2000,"Transport","Juuni",136.65
2000,"Transport","Juuli",138.54
2000,"Transport","August",137.69
2000,"Transport","September",140.03
2000,"Transport","Oktoober",142.35
2000,"Transport","November",145.85
2000,"Transport","Detsember",145.48
2000,"Side","Jaanuar",140.43
2000,"Side","Veebruar",140.43
2000,"Side","Märts",140.43
2000,"Side","Aprill",140.43
2000,"Side","Mai",140.43
2000,"Side","Juuni",140.43
2000,"Side","Juuli",140.43
2000,"Side","August",140.84
2000,"Side","September",141.61
2000,"Side","Oktoober",150.26
